"OBSERVATION_TYPE","SITE_ID","DATE","VARIABLE_UNITS","VARIABLE_NAME","VALUE"
"TAXON_COUNT","e2q3a-1","63","COUNT","Agropyron smithii",0
"TAXON_COUNT","e2q3a-1","64","COUNT","Agropyron smithii",0
"TAXON_COUNT","e2q3a-1","65","COUNT","Agropyron smithii",0
"TAXON_COUNT","e2q3a-1","66","COUNT","Agropyron smithii",0
"TAXON_COUNT","e2q3a-1","67","COUNT","Agropyron smithii",0
"TAXON_COUNT","e2q3a-1","68","COUNT","Agropyron smithii",0
"TAXON_COUNT","e2q3a-1","69","COUNT","Agropyron smithii",0
"TAXON_COUNT","e2q3a-1","70","COUNT","Agropyron smithii",0
"TAXON_COUNT","e2q3a-1","71","COUNT","Agropyron smithii",0
"TAXON_COUNT","e2q3a-1","72","COUNT","Agropyron smithii",0
"TAXON_COUNT","e2q3a-2","38","COUNT","Agropyron smithii",0
"TAXON_COUNT","e2q3a-2","39","COUNT","Agropyron smithii",0
"TAXON_COUNT","e2q3a-2","40","COUNT","Agropyron smithii",0
"TAXON_COUNT","e2q3a-2","41","COUNT","Agropyron smithii",0
"TAXON_COUNT","e2q3a-2","42","COUNT","Agropyron smithii",0
"TAXON_COUNT","e2q3a-2","43","COUNT","Agropyron smithii",0
"TAXON_COUNT","e2q3a-2","44","COUNT","Agropyron smithii",0
"TAXON_COUNT","e2q3a-2","45","COUNT","Agropyron smithii",0
"TAXON_COUNT","e2q3a-2","46","COUNT","Agropyron smithii",0
"TAXON_COUNT","e2q3a-2","47","COUNT","Agropyron smithii",0
"TAXON_COUNT","e2q3a-2","48","COUNT","Agropyron smithii",0
"TAXON_COUNT","e2q3a-2","49","COUNT","Agropyron smithii",0
"TAXON_COUNT","e2q3a-2","50","COUNT","Agropyron smithii",0
"TAXON_COUNT","e2q3a-2","51","COUNT","Agropyron smithii",0
"TAXON_COUNT","e2q3a-2","52","COUNT","Agropyron smithii",0
"TAXON_COUNT","e2q3a-2","53","COUNT","Agropyron smithii",0
"TAXON_COUNT","e2q3a-2","54","COUNT","Agropyron smithii",0
"TAXON_COUNT","e2q3a-2","55","COUNT","Agropyron smithii",0
"TAXON_COUNT","e2q3a-2","56","COUNT","Agropyron smithii",0
"TAXON_COUNT","e2q3a-2","57","COUNT","Agropyron smithii",0
"TAXON_COUNT","e2q3a-2","58","COUNT","Agropyron smithii",0
"TAXON_COUNT","e2q3a-2","59","COUNT","Agropyron smithii",0
"TAXON_COUNT","e2q3a-2","60","COUNT","Agropyron smithii",0
"TAXON_COUNT","e2q3a-2","61","COUNT","Agropyron smithii",0
"TAXON_COUNT","e2q3a-2","62","COUNT","Agropyron smithii",0
"TAXON_COUNT","e2q3a-2","63","COUNT","Agropyron smithii",0
"TAXON_COUNT","e2q3a-2","64","COUNT","Agropyron smithii",0
"TAXON_COUNT","e2q3a-2","65","COUNT","Agropyron smithii",0
"TAXON_COUNT","e2q3a-2","66","COUNT","Agropyron smithii",0
"TAXON_COUNT","e2q3a-2","67","COUNT","Agropyron smithii",0
"TAXON_COUNT","e2q3a-2","68","COUNT","Agropyron smithii",0
