"OBSERVATION_TYPE","SITE_ID","DATE","VARIABLE_NAME","VARIABLE_UNITS","VALUE"
"TAXON_COUNT","transectlocation1",2006,"Amblygobius phalaena","mean.biomass.per.250_m2",0
"TAXON_COUNT","transectlocation1",2006,"Amphiprion chrysopterus","mean.biomass.per.250_m2",0
"TAXON_COUNT","transectlocation1",2006,"Anampses caeruleopunctatus","mean.biomass.per.250_m2",0
"TAXON_COUNT","transectlocation1",2006,"Anampses melanurus","mean.biomass.per.250_m2",0
"TAXON_COUNT","transectlocation1",2006,"Anampses meleagrides","mean.biomass.per.250_m2",0
"TAXON_COUNT","transectlocation1",2006,"Anampses twistii","mean.biomass.per.250_m2",2.60222222222222
"TAXON_COUNT","transectlocation1",2006,"Aphareus furca","mean.biomass.per.250_m2",0
"TAXON_COUNT","transectlocation1",2006,"Aprion virescens","mean.biomass.per.250_m2",0
"TAXON_COUNT","transectlocation1",2006,"Arothron hispidus","mean.biomass.per.250_m2",0
"TAXON_COUNT","transectlocation1",2006,"Arothron meleagris","mean.biomass.per.250_m2",33.325
"TAXON_COUNT","transectlocation1",2006,"Arothron stellatus","mean.biomass.per.250_m2",0
"TAXON_COUNT","transectlocation1",2006,"Aspidontus dussumieri","mean.biomass.per.250_m2",0
"TAXON_COUNT","transectlocation1",2006,"Aspidontus taeniatus","mean.biomass.per.250_m2",0
"TAXON_COUNT","transectlocation1",2006,"Asterropteryx ensifera","mean.biomass.per.250_m2",0
"TAXON_COUNT","transectlocation1",2006,"Asterropteryx semipunctata","mean.biomass.per.250_m2",0
"TAXON_COUNT","transectlocation1",2006,"Asterropteryx striata","mean.biomass.per.250_m2",0
"TAXON_COUNT","transectlocation1",2006,"Atrosalarias fuscus","mean.biomass.per.250_m2",0
"TAXON_COUNT","transectlocation1",2006,"Aulostomus chinensis","mean.biomass.per.250_m2",45.4583333333333
"TAXON_COUNT","transectlocation1",2006,"Balistapus undulatus","mean.biomass.per.250_m2",32.3972916666667
"TAXON_COUNT","transectlocation1",2006,"Balistidae unidentified 1","mean.biomass.per.250_m2",0
"TAXON_COUNT","transectlocation1",2006,"Balistoides viridescens","mean.biomass.per.250_m2",0
"TAXON_COUNT","transectlocation1",2006,"Blenniella paula","mean.biomass.per.250_m2",0
"TAXON_COUNT","transectlocation1",2006,"Blenniella sp.","mean.biomass.per.250_m2",0
"TAXON_COUNT","transectlocation1",2006,"Blenniidae unidentified","mean.biomass.per.250_m2",0.065
"TAXON_COUNT","transectlocation1",2006,"Blenniidae unidentified 5","mean.biomass.per.250_m2",0
"TAXON_COUNT","transectlocation1",2006,"Blenniidae unidentified 6","mean.biomass.per.250_m2",0
"TAXON_COUNT","transectlocation1",2006,"Blenniidae unidentified 7","mean.biomass.per.250_m2",0
"TAXON_COUNT","transectlocation1",2006,"Bodianus axillaris","mean.biomass.per.250_m2",0
"TAXON_COUNT","transectlocation1",2006,"Bothus mancus","mean.biomass.per.250_m2",0
"TAXON_COUNT","transectlocation1",2006,"Bryaninops sp.","mean.biomass.per.250_m2",0
"TAXON_COUNT","transectlocation1",2006,"Bryaninops tigris","mean.biomass.per.250_m2",0
"TAXON_COUNT","transectlocation1",2006,"Callionymus filamentosus","mean.biomass.per.250_m2",0
"TAXON_COUNT","transectlocation1",2006,"Calotomus carolinus","mean.biomass.per.250_m2",0
"TAXON_COUNT","transectlocation1",2006,"Cantherhines dumerilii","mean.biomass.per.250_m2",35.1708333333333
"TAXON_COUNT","transectlocation1",2006,"Cantherhines pardalis","mean.biomass.per.250_m2",0
"TAXON_COUNT","transectlocation1",2006,"Cantherhines sandwichiensis","mean.biomass.per.250_m2",3.975
"TAXON_COUNT","transectlocation1",2006,"Canthidermis maculata","mean.biomass.per.250_m2",0
"TAXON_COUNT","transectlocation1",2006,"Canthigaster amboinensis","mean.biomass.per.250_m2",0
"TAXON_COUNT","transectlocation1",2006,"Canthigaster bennetti","mean.biomass.per.250_m2",0
"TAXON_COUNT","transectlocation1",2006,"Canthigaster janthinoptera","mean.biomass.per.250_m2",0
"TAXON_COUNT","transectlocation1",2006,"Canthigaster solandri","mean.biomass.per.250_m2",4.51616666666667
"TAXON_COUNT","transectlocation1",2006,"Canthigaster sp. 1","mean.biomass.per.250_m2",0
"TAXON_COUNT","transectlocation1",2006,"Canthigaster valentini","mean.biomass.per.250_m2",0
"TAXON_COUNT","transectlocation1",2006,"Caracanthus maculatus","mean.biomass.per.250_m2",4.02451388888889
"TAXON_COUNT","transectlocation1",2006,"Caracanthus unipinna","mean.biomass.per.250_m2",0
"TAXON_COUNT","transectlocation1",2006,"Carangidae sp.","mean.biomass.per.250_m2",0
"TAXON_COUNT","transectlocation1",2006,"Carangidae sp. 1","mean.biomass.per.250_m2",158.416666666667
"TAXON_COUNT","transectlocation1",2006,"Carangoides ferdau","mean.biomass.per.250_m2",0
"TAXON_COUNT","transectlocation1",2006,"Carangoides orthogrammus","mean.biomass.per.250_m2",0
"TAXON_COUNT","transectlocation1",2006,"Caranx lugubris","mean.biomass.per.250_m2",0
"TAXON_COUNT","transectlocation1",2006,"Caranx melampygus","mean.biomass.per.250_m2",0
"TAXON_COUNT","transectlocation1",2006,"Carcharhinus amblyrhynchos","mean.biomass.per.250_m2",0
"TAXON_COUNT","transectlocation1",2006,"Carcharhinus melanopterus","mean.biomass.per.250_m2",4057.56666666667
"TAXON_COUNT","transectlocation1",2006,"Centropyge bispinosa","mean.biomass.per.250_m2",16.1365555555556
"TAXON_COUNT","transectlocation1",2006,"Centropyge flavicauda","mean.biomass.per.250_m2",0
"TAXON_COUNT","transectlocation1",2006,"Centropyge flavissima","mean.biomass.per.250_m2",37.7547361111111
"TAXON_COUNT","transectlocation1",2006,"Centropyge heraldi","mean.biomass.per.250_m2",0
"TAXON_COUNT","transectlocation1",2006,"Centropyge loricula","mean.biomass.per.250_m2",3.73770833333333
"TAXON_COUNT","transectlocation1",2006,"Centropyge multifasciata","mean.biomass.per.250_m2",0
"TAXON_COUNT","transectlocation1",2006,"Cephalopholis argus","mean.biomass.per.250_m2",134.097777777778
"TAXON_COUNT","transectlocation1",2006,"Cephalopholis sexmaculata","mean.biomass.per.250_m2",0
"TAXON_COUNT","transectlocation1",2006,"Cephalopholis urodeta","mean.biomass.per.250_m2",40.0792361111111
"TAXON_COUNT","transectlocation1",2006,"Cetoscarus ocellatus","mean.biomass.per.250_m2",0
"TAXON_COUNT","transectlocation1",2006,"Chaetodon auriga","mean.biomass.per.250_m2",10.125
"TAXON_COUNT","transectlocation1",2006,"Chaetodon bennetti","mean.biomass.per.250_m2",0
"TAXON_COUNT","transectlocation1",2006,"Chaetodon citrinellus","mean.biomass.per.250_m2",20.8567083333333
"TAXON_COUNT","transectlocation1",2006,"Chaetodon ephippium","mean.biomass.per.250_m2",36.0166666666667
"TAXON_COUNT","transectlocation1",2006,"Chaetodon lunula","mean.biomass.per.250_m2",22.6833333333333
"TAXON_COUNT","transectlocation1",2006,"Chaetodon lunulatus","mean.biomass.per.250_m2",9.20916666666667
"TAXON_COUNT","transectlocation1",2006,"Chaetodon mertensii","mean.biomass.per.250_m2",0
"TAXON_COUNT","transectlocation1",2006,"Chaetodon ornatissimus","mean.biomass.per.250_m2",45.1931944444444
"TAXON_COUNT","transectlocation1",2006,"Chaetodon pelewensis","mean.biomass.per.250_m2",10.8758333333333
"TAXON_COUNT","transectlocation1",2006,"Chaetodon quadrimaculatus","mean.biomass.per.250_m2",5.11666666666667
"TAXON_COUNT","transectlocation1",2006,"Chaetodon reticulatus","mean.biomass.per.250_m2",53.8832341269841
"TAXON_COUNT","transectlocation1",2006,"Chaetodon trichrous","mean.biomass.per.250_m2",8.16666666666667
"TAXON_COUNT","transectlocation1",2006,"Chaetodon trifascialis","mean.biomass.per.250_m2",0
"TAXON_COUNT","transectlocation1",2006,"Chaetodon ulietensis","mean.biomass.per.250_m2",0
"TAXON_COUNT","transectlocation1",2006,"Chaetodon unimaculatus","mean.biomass.per.250_m2",26.08
"TAXON_COUNT","transectlocation1",2006,"Chaetodon vagabundus","mean.biomass.per.250_m2",27.7820833333333
"TAXON_COUNT","transectlocation1",2006,"Chanos chanos","mean.biomass.per.250_m2",0
"TAXON_COUNT","transectlocation1",2006,"Cheilinus chlorourus","mean.biomass.per.250_m2",12.0036111111111
"TAXON_COUNT","transectlocation1",2006,"Cheilinus oxycephalus","mean.biomass.per.250_m2",6.8925
"TAXON_COUNT","transectlocation1",2006,"Cheilinus sp.","mean.biomass.per.250_m2",0
"TAXON_COUNT","transectlocation1",2006,"Cheilinus trilobatus","mean.biomass.per.250_m2",35.1469444444444
"TAXON_COUNT","transectlocation1",2006,"Cheilinus undulatus","mean.biomass.per.250_m2",0
"TAXON_COUNT","transectlocation1",2006,"Cheilio inermis","mean.biomass.per.250_m2",10.4083333333333
"TAXON_COUNT","transectlocation1",2006,"Cheilodipterus macrodon","mean.biomass.per.250_m2",0
"TAXON_COUNT","transectlocation1",2006,"Cheilodipterus quinquelineatus","mean.biomass.per.250_m2",0
"TAXON_COUNT","transectlocation1",2006,"Chlorurus frontalis","mean.biomass.per.250_m2",0
"TAXON_COUNT","transectlocation1",2006,"Chlorurus microrhinos","mean.biomass.per.250_m2",0
"TAXON_COUNT","transectlocation1",2006,"Chlorurus spilurus","mean.biomass.per.250_m2",279.884965277778
"TAXON_COUNT","transectlocation1",2006,"Chromis acares","mean.biomass.per.250_m2",21.1386111111111
"TAXON_COUNT","transectlocation1",2006,"Chromis agilis","mean.biomass.per.250_m2",0.275
"TAXON_COUNT","transectlocation1",2006,"Chromis atripectoralis","mean.biomass.per.250_m2",0
"TAXON_COUNT","transectlocation1",2006,"Chromis iomelas","mean.biomass.per.250_m2",14.9291666666667
"TAXON_COUNT","transectlocation1",2006,"Chromis margaritifer","mean.biomass.per.250_m2",4.95013888888889
"TAXON_COUNT","transectlocation1",2006,"Chromis vanderbilti","mean.biomass.per.250_m2",0
"TAXON_COUNT","transectlocation1",2006,"Chromis viridis","mean.biomass.per.250_m2",3.78875
"TAXON_COUNT","transectlocation1",2006,"Chromis xanthura","mean.biomass.per.250_m2",2.01916666666667
"TAXON_COUNT","transectlocation1",2006,"Chrysiptera brownriggii","mean.biomass.per.250_m2",0.788833333333333
"TAXON_COUNT","transectlocation1",2006,"Chrysiptera glauca","mean.biomass.per.250_m2",0.085
"TAXON_COUNT","transectlocation1",2006,"Cirrhilabrus exquisitus","mean.biomass.per.250_m2",0.550833333333333
"TAXON_COUNT","transectlocation1",2006,"Cirrhilabrus scottorum","mean.biomass.per.250_m2",10.8404166666667
"TAXON_COUNT","transectlocation1",2006,"Cirrhitichthys oxycephalus","mean.biomass.per.250_m2",0
"TAXON_COUNT","transectlocation1",2006,"Cirripectes sp.","mean.biomass.per.250_m2",0
"TAXON_COUNT","transectlocation1",2006,"Cirripectes variolosus","mean.biomass.per.250_m2",0
"TAXON_COUNT","transectlocation1",2006,"Coris aygula","mean.biomass.per.250_m2",5.59166666666667
"TAXON_COUNT","transectlocation1",2006,"Coris gaimard","mean.biomass.per.250_m2",26.0416666666667
"TAXON_COUNT","transectlocation1",2006,"Corythoichthys flavofasciatus","mean.biomass.per.250_m2",0
"TAXON_COUNT","transectlocation1",2006,"Ctenochaetus binotatus","mean.biomass.per.250_m2",23.2583333333333
"TAXON_COUNT","transectlocation1",2006,"Ctenochaetus flavicauda","mean.biomass.per.250_m2",22.0858333333333
"TAXON_COUNT","transectlocation1",2006,"Ctenochaetus striatus","mean.biomass.per.250_m2",349.291266534392
"TAXON_COUNT","transectlocation1",2006,"Ctenogobiops feroculus","mean.biomass.per.250_m2",0
"TAXON_COUNT","transectlocation1",2006,"Cypselurus simus","mean.biomass.per.250_m2",0
"TAXON_COUNT","transectlocation1",2006,"Dascyllus aruanus","mean.biomass.per.250_m2",0.223333333333333
"TAXON_COUNT","transectlocation1",2006,"Dascyllus flavicaudus","mean.biomass.per.250_m2",53.1748055555556
"TAXON_COUNT","transectlocation1",2006,"Dascyllus trimaculatus","mean.biomass.per.250_m2",0
"TAXON_COUNT","transectlocation1",2006,"Diodon hystrix","mean.biomass.per.250_m2",92.05
"TAXON_COUNT","transectlocation1",2006,"Diplogrammus goramensis","mean.biomass.per.250_m2",0
"TAXON_COUNT","transectlocation1",2006,"Echeneis naucrates","mean.biomass.per.250_m2",0
"TAXON_COUNT","transectlocation1",2006,"Echidna nebulosa","mean.biomass.per.250_m2",0
"TAXON_COUNT","transectlocation1",2006,"Enchelycore pardalis","mean.biomass.per.250_m2",0
"TAXON_COUNT","transectlocation1",2006,"Epibulus insidiator","mean.biomass.per.250_m2",51.5079166666667
"TAXON_COUNT","transectlocation1",2006,"Epinephelus fasciatus","mean.biomass.per.250_m2",7.55
"TAXON_COUNT","transectlocation1",2006,"Epinephelus hexagonatus","mean.biomass.per.250_m2",0
"TAXON_COUNT","transectlocation1",2006,"Epinephelus merra","mean.biomass.per.250_m2",17.6266666666667
"TAXON_COUNT","transectlocation1",2006,"Eviota infulata","mean.biomass.per.250_m2",0
"TAXON_COUNT","transectlocation1",2006,"Eviota sp.","mean.biomass.per.250_m2",0
"TAXON_COUNT","transectlocation1",2006,"Eviota sp. 2","mean.biomass.per.250_m2",0
"TAXON_COUNT","transectlocation1",2006,"Eviota sp. 3","mean.biomass.per.250_m2",0
"TAXON_COUNT","transectlocation1",2006,"Exallias brevis","mean.biomass.per.250_m2",2.975
"TAXON_COUNT","transectlocation1",2006,"Fistularia commersonii","mean.biomass.per.250_m2",276.833333333333
"TAXON_COUNT","transectlocation1",2006,"Forcipiger flavissimus","mean.biomass.per.250_m2",31.6816666666667
"TAXON_COUNT","transectlocation1",2006,"Forcipiger longirostris","mean.biomass.per.250_m2",8.43583333333333
"TAXON_COUNT","transectlocation1",2006,"Fusigobius neophytus","mean.biomass.per.250_m2",0.0783333333333333
"TAXON_COUNT","transectlocation1",2006,"Gnathanodon speciosus","mean.biomass.per.250_m2",0
"TAXON_COUNT","transectlocation1",2006,"Gnathodentex aureolineatus","mean.biomass.per.250_m2",44.9925
"TAXON_COUNT","transectlocation1",2006,"Gnatholepis anjerensis","mean.biomass.per.250_m2",0.688333333333333
"TAXON_COUNT","transectlocation1",2006,"Gnatholepis cauerensis","mean.biomass.per.250_m2",0
"TAXON_COUNT","transectlocation1",2006,"Gobiidae unidentified","mean.biomass.per.250_m2",0
"TAXON_COUNT","transectlocation1",2006,"Gobiidae unidentified 1","mean.biomass.per.250_m2",0.0654166666666667
"TAXON_COUNT","transectlocation1",2006,"Gobiidae unidentified 10","mean.biomass.per.250_m2",0
"TAXON_COUNT","transectlocation1",2006,"Gobiidae unidentified 11","mean.biomass.per.250_m2",0
"TAXON_COUNT","transectlocation1",2006,"Gobiidae unidentified 12","mean.biomass.per.250_m2",0
"TAXON_COUNT","transectlocation1",2006,"Gobiidae unidentified 2","mean.biomass.per.250_m2",0
"TAXON_COUNT","transectlocation1",2006,"Gobiidae unidentified 3","mean.biomass.per.250_m2",0
"TAXON_COUNT","transectlocation1",2006,"Gobiidae unidentified 4","mean.biomass.per.250_m2",0
"TAXON_COUNT","transectlocation1",2006,"Gobiidae unidentified 5","mean.biomass.per.250_m2",0
"TAXON_COUNT","transectlocation1",2006,"Gobiidae unidentified 6","mean.biomass.per.250_m2",0
"TAXON_COUNT","transectlocation1",2006,"Gobiidae unidentified 7","mean.biomass.per.250_m2",0
"TAXON_COUNT","transectlocation1",2006,"Gobiidae unidentified 8","mean.biomass.per.250_m2",0
"TAXON_COUNT","transectlocation1",2006,"Gobiidae unidentified 9","mean.biomass.per.250_m2",0
"TAXON_COUNT","transectlocation1",2006,"Gobiodon quinquestrigatus (cf)","mean.biomass.per.250_m2",0
"TAXON_COUNT","transectlocation1",2006,"Gobiodon sp.","mean.biomass.per.250_m2",0
"TAXON_COUNT","transectlocation1",2006,"Gomphosus varius","mean.biomass.per.250_m2",7.01244444444444
"TAXON_COUNT","transectlocation1",2006,"Grammistes sexlineatus","mean.biomass.per.250_m2",0
"TAXON_COUNT","transectlocation1",2006,"Gunnellichthys monostigma","mean.biomass.per.250_m2",0
"TAXON_COUNT","transectlocation1",2006,"Gymnomuraena zebra","mean.biomass.per.250_m2",0
"TAXON_COUNT","transectlocation1",2006,"Gymnosarda unicolor","mean.biomass.per.250_m2",0
"TAXON_COUNT","transectlocation1",2006,"Gymnothorax buroensis","mean.biomass.per.250_m2",0
"TAXON_COUNT","transectlocation1",2006,"Gymnothorax eurostus","mean.biomass.per.250_m2",0
"TAXON_COUNT","transectlocation1",2006,"Gymnothorax fimbriatus","mean.biomass.per.250_m2",0
"TAXON_COUNT","transectlocation1",2006,"Gymnothorax flavimarginatus","mean.biomass.per.250_m2",0
"TAXON_COUNT","transectlocation1",2006,"Gymnothorax javanicus","mean.biomass.per.250_m2",109.979166666667
"TAXON_COUNT","transectlocation1",2006,"Gymnothorax melatremus","mean.biomass.per.250_m2",0
"TAXON_COUNT","transectlocation1",2006,"Gymnothorax meleagris","mean.biomass.per.250_m2",0
"TAXON_COUNT","transectlocation1",2006,"Gymnothorax pictus","mean.biomass.per.250_m2",0
"TAXON_COUNT","transectlocation1",2006,"Gymnothorax undulatus","mean.biomass.per.250_m2",0
"TAXON_COUNT","transectlocation1",2006,"Halichoeres claudia","mean.biomass.per.250_m2",2.69875
"TAXON_COUNT","transectlocation1",2006,"Halichoeres hortulanus","mean.biomass.per.250_m2",48.8927777777778
"TAXON_COUNT","transectlocation1",2006,"Halichoeres margaritaceus","mean.biomass.per.250_m2",1.40666666666667
"TAXON_COUNT","transectlocation1",2006,"Halichoeres marginatus","mean.biomass.per.250_m2",0
"TAXON_COUNT","transectlocation1",2006,"Halichoeres melasmapomus","mean.biomass.per.250_m2",0
"TAXON_COUNT","transectlocation1",2006,"Halichoeres sp.","mean.biomass.per.250_m2",0
"TAXON_COUNT","transectlocation1",2006,"Halichoeres trimaculatus","mean.biomass.per.250_m2",1.56833333333333
"TAXON_COUNT","transectlocation1",2006,"Hemigymnus fasciatus","mean.biomass.per.250_m2",0
"TAXON_COUNT","transectlocation1",2006,"Hemitaurichthys polylepis","mean.biomass.per.250_m2",0
"TAXON_COUNT","transectlocation1",2006,"Heniochus acuminatus","mean.biomass.per.250_m2",0
"TAXON_COUNT","transectlocation1",2006,"Heniochus chrysostomus","mean.biomass.per.250_m2",16.4025
"TAXON_COUNT","transectlocation1",2006,"Heniochus monoceros","mean.biomass.per.250_m2",0
"TAXON_COUNT","transectlocation1",2006,"Hipposcarus longiceps","mean.biomass.per.250_m2",0
"TAXON_COUNT","transectlocation1",2006,"Holocentridae unidentified 1","mean.biomass.per.250_m2",0
"TAXON_COUNT","transectlocation1",2006,"Hologymnosus annulatus","mean.biomass.per.250_m2",0
"TAXON_COUNT","transectlocation1",2006,"Hologymnosus doliatus","mean.biomass.per.250_m2",0
"TAXON_COUNT","transectlocation1",2006,"Hyporhamphus affinis","mean.biomass.per.250_m2",0
"TAXON_COUNT","transectlocation1",2006,"Hyporhamphus sp.","mean.biomass.per.250_m2",0
"TAXON_COUNT","transectlocation1",2006,"Kyphosus sp.","mean.biomass.per.250_m2",0
"TAXON_COUNT","transectlocation1",2006,"Labridae unidentified","mean.biomass.per.250_m2",0
"TAXON_COUNT","transectlocation1",2006,"Labridae unidentified 1","mean.biomass.per.250_m2",0.148333333333333
"TAXON_COUNT","transectlocation1",2006,"Labridae unidentified 2","mean.biomass.per.250_m2",0
"TAXON_COUNT","transectlocation1",2006,"Labridae unidentified 3","mean.biomass.per.250_m2",0
"TAXON_COUNT","transectlocation1",2006,"Labroides bicolor","mean.biomass.per.250_m2",5.0425
"TAXON_COUNT","transectlocation1",2006,"Labroides dimidiatus","mean.biomass.per.250_m2",1.67111111111111
"TAXON_COUNT","transectlocation1",2006,"Labroides rubrolabiatus","mean.biomass.per.250_m2",0.110833333333333
"TAXON_COUNT","transectlocation1",2006,"Lactoria cornuta","mean.biomass.per.250_m2",0
"TAXON_COUNT","transectlocation1",2006,"Lepidozygus tapeinosoma","mean.biomass.per.250_m2",0
"TAXON_COUNT","transectlocation1",2006,"Leptoscarus vaigiensis","mean.biomass.per.250_m2",0
"TAXON_COUNT","transectlocation1",2006,"Lethrinus olivaceus","mean.biomass.per.250_m2",0
"TAXON_COUNT","transectlocation1",2006,"Lethrinus sp.","mean.biomass.per.250_m2",0
"TAXON_COUNT","transectlocation1",2006,"Lethrinus xanthochilus","mean.biomass.per.250_m2",0
"TAXON_COUNT","transectlocation1",2006,"Lutjanus bohar","mean.biomass.per.250_m2",0
"TAXON_COUNT","transectlocation1",2006,"Lutjanus fulvus","mean.biomass.per.250_m2",0
"TAXON_COUNT","transectlocation1",2006,"Lutjanus gibbus","mean.biomass.per.250_m2",0
"TAXON_COUNT","transectlocation1",2006,"Lutjanus kasmira","mean.biomass.per.250_m2",0
"TAXON_COUNT","transectlocation1",2006,"Lutjanus monostigma","mean.biomass.per.250_m2",0
"TAXON_COUNT","transectlocation1",2006,"Lutjanus rivulatus","mean.biomass.per.250_m2",0
"TAXON_COUNT","transectlocation1",2006,"Macropharyngodon meleagris","mean.biomass.per.250_m2",0.0583333333333333
"TAXON_COUNT","transectlocation1",2006,"Macropharyngodon ornatus","mean.biomass.per.250_m2",0
"TAXON_COUNT","transectlocation1",2006,"Malacanthus brevirostris","mean.biomass.per.250_m2",0
"TAXON_COUNT","transectlocation1",2006,"Melichthys niger","mean.biomass.per.250_m2",80.6416666666667
"TAXON_COUNT","transectlocation1",2006,"Melichthys vidua","mean.biomass.per.250_m2",120.958333333333
"TAXON_COUNT","transectlocation1",2006,"Monotaxis grandoculis","mean.biomass.per.250_m2",15.0391666666667
"TAXON_COUNT","transectlocation1",2006,"Monotaxis sp.","mean.biomass.per.250_m2",0
"TAXON_COUNT","transectlocation1",2006,"Mulloidichthys flavolineatus","mean.biomass.per.250_m2",13.8833333333333
"TAXON_COUNT","transectlocation1",2006,"Mulloidichthys vanicolensis","mean.biomass.per.250_m2",3.15
"TAXON_COUNT","transectlocation1",2006,"Myripristis amaena","mean.biomass.per.250_m2",0
"TAXON_COUNT","transectlocation1",2006,"Myripristis berndti","mean.biomass.per.250_m2",17.9808333333333
"TAXON_COUNT","transectlocation1",2006,"Myripristis kuntee","mean.biomass.per.250_m2",0
"TAXON_COUNT","transectlocation1",2006,"Myripristis murdjan","mean.biomass.per.250_m2",0
"TAXON_COUNT","transectlocation1",2006,"Myripristis violacea","mean.biomass.per.250_m2",0
"TAXON_COUNT","transectlocation1",2006,"Naso annulatus","mean.biomass.per.250_m2",26.5333333333333
"TAXON_COUNT","transectlocation1",2006,"Naso brachycentron","mean.biomass.per.250_m2",0
"TAXON_COUNT","transectlocation1",2006,"Naso brevirostris","mean.biomass.per.250_m2",0
"TAXON_COUNT","transectlocation1",2006,"Naso hexacanthus","mean.biomass.per.250_m2",0
"TAXON_COUNT","transectlocation1",2006,"Naso lituratus","mean.biomass.per.250_m2",62.0604166666667
"TAXON_COUNT","transectlocation1",2006,"Naso sp.","mean.biomass.per.250_m2",0
"TAXON_COUNT","transectlocation1",2006,"Naso sp. 1","mean.biomass.per.250_m2",0
"TAXON_COUNT","transectlocation1",2006,"Naso unicornis","mean.biomass.per.250_m2",0
"TAXON_COUNT","transectlocation1",2006,"Naso vlamingii","mean.biomass.per.250_m2",0
"TAXON_COUNT","transectlocation1",2006,"Nebrius ferrugineus","mean.biomass.per.250_m2",0
"TAXON_COUNT","transectlocation1",2006,"Nectamia fusca","mean.biomass.per.250_m2",0
"TAXON_COUNT","transectlocation1",2006,"Negaprion acutidens","mean.biomass.per.250_m2",0
"TAXON_COUNT","transectlocation1",2006,"Nemateleotris magnifica","mean.biomass.per.250_m2",6.67166666666667
"TAXON_COUNT","transectlocation1",2006,"Neocirrhites armatus","mean.biomass.per.250_m2",4.26244444444444
"TAXON_COUNT","transectlocation1",2006,"Neoniphon argenteus","mean.biomass.per.250_m2",1.03833333333333
"TAXON_COUNT","transectlocation1",2006,"Neoniphon opercularis","mean.biomass.per.250_m2",0
"TAXON_COUNT","transectlocation1",2006,"Neoniphon sammara","mean.biomass.per.250_m2",0
