"OBSERVATION_TYPE","SITE_ID","DATE","VARIABLE_UNITS","VARIABLE_NAME","VALUE"
"TAXON_COUNT","A_22","1996","BIOMASS","Achillea millefolium(lanulosa)","0.407"
"TAXON_COUNT","A_22","1997","BIOMASS","Achillea millefolium(lanulosa)","0.533"
"TAXON_COUNT","A_22","1998","BIOMASS","Achillea millefolium(lanulosa)","0"
"TAXON_COUNT","A_22","1999","BIOMASS","Achillea millefolium(lanulosa)","0"
"TAXON_COUNT","A_22","2000","BIOMASS","Achillea millefolium(lanulosa)","0"
"TAXON_COUNT","A_22","2001","BIOMASS","Achillea millefolium(lanulosa)","0"
"TAXON_COUNT","A_22","2002","BIOMASS","Achillea millefolium(lanulosa)","3.333"
"TAXON_COUNT","A_22","2003","BIOMASS","Achillea millefolium(lanulosa)","0"
"TAXON_COUNT","A_22","2004","BIOMASS","Achillea millefolium(lanulosa)","0"
"TAXON_COUNT","A_45","1982","BIOMASS","Achillea millefolium(lanulosa)","5.533"
"TAXON_COUNT","A_45","1983","BIOMASS","Achillea millefolium(lanulosa)","2.467"
"TAXON_COUNT","A_45","1984","BIOMASS","Achillea millefolium(lanulosa)","0"
"TAXON_COUNT","A_45","1985","BIOMASS","Achillea millefolium(lanulosa)","0.213"
"TAXON_COUNT","A_45","1986","BIOMASS","Achillea millefolium(lanulosa)","0"
"TAXON_COUNT","A_45","1987","BIOMASS","Achillea millefolium(lanulosa)","0"
"TAXON_COUNT","A_45","1988","BIOMASS","Achillea millefolium(lanulosa)","0"
"TAXON_COUNT","A_45","1989","BIOMASS","Achillea millefolium(lanulosa)","0"
"TAXON_COUNT","A_45","1990","BIOMASS","Achillea millefolium(lanulosa)","0"
"TAXON_COUNT","A_45","1991","BIOMASS","Achillea millefolium(lanulosa)","0"
"TAXON_COUNT","A_45","1992","BIOMASS","Achillea millefolium(lanulosa)","0"
"TAXON_COUNT","A_45","1993","BIOMASS","Achillea millefolium(lanulosa)","0"
"TAXON_COUNT","A_45","1994","BIOMASS","Achillea millefolium(lanulosa)","0"
"TAXON_COUNT","A_45","1995","BIOMASS","Achillea millefolium(lanulosa)","5.067"
"TAXON_COUNT","A_45","1996","BIOMASS","Achillea millefolium(lanulosa)","0"
"TAXON_COUNT","A_45","1997","BIOMASS","Achillea millefolium(lanulosa)","1.233"
"TAXON_COUNT","A_45","1998","BIOMASS","Achillea millefolium(lanulosa)","0"
"TAXON_COUNT","A_45","1999","BIOMASS","Achillea millefolium(lanulosa)","3.397"
"TAXON_COUNT","A_45","2000","BIOMASS","Achillea millefolium(lanulosa)","0"
"TAXON_COUNT","A_45","2001","BIOMASS","Achillea millefolium(lanulosa)","29.673"
"TAXON_COUNT","A_45","2002","BIOMASS","Achillea millefolium(lanulosa)","0"
"TAXON_COUNT","A_45","2003","BIOMASS","Achillea millefolium(lanulosa)","1.033"
"TAXON_COUNT","A_45","2004","BIOMASS","Achillea millefolium(lanulosa)","0"
"TAXON_COUNT","A_50","1982","BIOMASS","Achillea millefolium(lanulosa)","0"
"TAXON_COUNT","A_50","1983","BIOMASS","Achillea millefolium(lanulosa)","4.533"
"TAXON_COUNT","A_50","1984","BIOMASS","Achillea millefolium(lanulosa)","0"
"TAXON_COUNT","A_50","1985","BIOMASS","Achillea millefolium(lanulosa)","0"
"TAXON_COUNT","A_50","1986","BIOMASS","Achillea millefolium(lanulosa)","0"
"TAXON_COUNT","A_50","1987","BIOMASS","Achillea millefolium(lanulosa)","0"
"TAXON_COUNT","A_50","1988","BIOMASS","Achillea millefolium(lanulosa)","0"
"TAXON_COUNT","A_50","1989","BIOMASS","Achillea millefolium(lanulosa)","0"
"TAXON_COUNT","A_50","1990","BIOMASS","Achillea millefolium(lanulosa)","0"
"TAXON_COUNT","A_50","1991","BIOMASS","Achillea millefolium(lanulosa)","0"
"TAXON_COUNT","A_50","1992","BIOMASS","Achillea millefolium(lanulosa)","0"
"TAXON_COUNT","A_50","1993","BIOMASS","Achillea millefolium(lanulosa)","0"
"TAXON_COUNT","A_50","1994","BIOMASS","Achillea millefolium(lanulosa)","2.833"
"TAXON_COUNT","A_50","1995","BIOMASS","Achillea millefolium(lanulosa)","0"
"TAXON_COUNT","A_50","1996","BIOMASS","Achillea millefolium(lanulosa)","9.567"
"TAXON_COUNT","A_50","1997","BIOMASS","Achillea millefolium(lanulosa)","0"
"TAXON_COUNT","A_50","1998","BIOMASS","Achillea millefolium(lanulosa)","0.1"
"TAXON_COUNT","A_50","1999","BIOMASS","Achillea millefolium(lanulosa)","0"
"TAXON_COUNT","A_50","2000","BIOMASS","Achillea millefolium(lanulosa)","13.267"
"TAXON_COUNT","A_50","2001","BIOMASS","Achillea millefolium(lanulosa)","8.267"
"TAXON_COUNT","A_50","2002","BIOMASS","Achillea millefolium(lanulosa)","0"
"TAXON_COUNT","A_50","2003","BIOMASS","Achillea millefolium(lanulosa)","0"
"TAXON_COUNT","A_50","2004","BIOMASS","Achillea millefolium(lanulosa)","0"
"TAXON_COUNT","A_53","1982","BIOMASS","Achillea millefolium(lanulosa)","0"
"TAXON_COUNT","A_53","1983","BIOMASS","Achillea millefolium(lanulosa)","4.633"
"TAXON_COUNT","A_53","1984","BIOMASS","Achillea millefolium(lanulosa)","0.71"
"TAXON_COUNT","A_53","1985","BIOMASS","Achillea millefolium(lanulosa)","0.067"
"TAXON_COUNT","A_53","1986","BIOMASS","Achillea millefolium(lanulosa)","0"
"TAXON_COUNT","A_53","1987","BIOMASS","Achillea millefolium(lanulosa)","0"
"TAXON_COUNT","A_53","1988","BIOMASS","Achillea millefolium(lanulosa)","0"
"TAXON_COUNT","A_53","1989","BIOMASS","Achillea millefolium(lanulosa)","0.067"
"TAXON_COUNT","A_53","1990","BIOMASS","Achillea millefolium(lanulosa)","0"
"TAXON_COUNT","A_53","1991","BIOMASS","Achillea millefolium(lanulosa)","0"
"TAXON_COUNT","A_53","1992","BIOMASS","Achillea millefolium(lanulosa)","0"
"TAXON_COUNT","A_53","1993","BIOMASS","Achillea millefolium(lanulosa)","0"
"TAXON_COUNT","A_53","1994","BIOMASS","Achillea millefolium(lanulosa)","0"
"TAXON_COUNT","A_53","1995","BIOMASS","Achillea millefolium(lanulosa)","0"
"TAXON_COUNT","A_53","1996","BIOMASS","Achillea millefolium(lanulosa)","0"
"TAXON_COUNT","A_53","1997","BIOMASS","Achillea millefolium(lanulosa)","0"
"TAXON_COUNT","A_53","1998","BIOMASS","Achillea millefolium(lanulosa)","0"
"TAXON_COUNT","A_53","1999","BIOMASS","Achillea millefolium(lanulosa)","0"
"TAXON_COUNT","A_53","2000","BIOMASS","Achillea millefolium(lanulosa)","0"
"TAXON_COUNT","A_53","2001","BIOMASS","Achillea millefolium(lanulosa)","0"
"TAXON_COUNT","A_53","2002","BIOMASS","Achillea millefolium(lanulosa)","0"
"TAXON_COUNT","A_53","2003","BIOMASS","Achillea millefolium(lanulosa)","0"
"TAXON_COUNT","A_53","2004","BIOMASS","Achillea millefolium(lanulosa)","0"
"TAXON_COUNT","A_54","1982","BIOMASS","Achillea millefolium(lanulosa)","0"
"TAXON_COUNT","A_54","1983","BIOMASS","Achillea millefolium(lanulosa)","0"
"TAXON_COUNT","A_54","1984","BIOMASS","Achillea millefolium(lanulosa)","0"
"TAXON_COUNT","A_54","1985","BIOMASS","Achillea millefolium(lanulosa)","0"
"TAXON_COUNT","A_54","1986","BIOMASS","Achillea millefolium(lanulosa)","0"
"TAXON_COUNT","A_54","1987","BIOMASS","Achillea millefolium(lanulosa)","0"
"TAXON_COUNT","A_54","1988","BIOMASS","Achillea millefolium(lanulosa)","0"
"TAXON_COUNT","A_54","1989","BIOMASS","Achillea millefolium(lanulosa)","0"
"TAXON_COUNT","A_54","1990","BIOMASS","Achillea millefolium(lanulosa)","0"
"TAXON_COUNT","A_54","1991","BIOMASS","Achillea millefolium(lanulosa)","0"
"TAXON_COUNT","A_54","1992","BIOMASS","Achillea millefolium(lanulosa)","0"
"TAXON_COUNT","A_54","1993","BIOMASS","Achillea millefolium(lanulosa)","0"
"TAXON_COUNT","A_54","1994","BIOMASS","Achillea millefolium(lanulosa)","0"
"TAXON_COUNT","A_54","1995","BIOMASS","Achillea millefolium(lanulosa)","0"
"TAXON_COUNT","A_54","1996","BIOMASS","Achillea millefolium(lanulosa)","0"
"TAXON_COUNT","A_54","1997","BIOMASS","Achillea millefolium(lanulosa)","0"
"TAXON_COUNT","A_54","1998","BIOMASS","Achillea millefolium(lanulosa)","0"
"TAXON_COUNT","A_54","1999","BIOMASS","Achillea millefolium(lanulosa)","0"
"TAXON_COUNT","A_54","2000","BIOMASS","Achillea millefolium(lanulosa)","0"
"TAXON_COUNT","A_54","2001","BIOMASS","Achillea millefolium(lanulosa)","0"
"TAXON_COUNT","A_54","2002","BIOMASS","Achillea millefolium(lanulosa)","0"
"TAXON_COUNT","A_54","2003","BIOMASS","Achillea millefolium(lanulosa)","0"
"TAXON_COUNT","A_54","2004","BIOMASS","Achillea millefolium(lanulosa)","0"
"TAXON_COUNT","B_1","1982","BIOMASS","Achillea millefolium(lanulosa)","0.25"
"TAXON_COUNT","B_1","1983","BIOMASS","Achillea millefolium(lanulosa)","0.267"
"TAXON_COUNT","B_1","1984","BIOMASS","Achillea millefolium(lanulosa)","0.287"
"TAXON_COUNT","B_1","1985","BIOMASS","Achillea millefolium(lanulosa)","0"
"TAXON_COUNT","B_1","1986","BIOMASS","Achillea millefolium(lanulosa)","0"
"TAXON_COUNT","B_1","1987","BIOMASS","Achillea millefolium(lanulosa)","0"
"TAXON_COUNT","B_1","1988","BIOMASS","Achillea millefolium(lanulosa)","6.6"
"TAXON_COUNT","B_1","1989","BIOMASS","Achillea millefolium(lanulosa)","0"
"TAXON_COUNT","B_1","1990","BIOMASS","Achillea millefolium(lanulosa)","0"
"TAXON_COUNT","B_1","1991","BIOMASS","Achillea millefolium(lanulosa)","0"
"TAXON_COUNT","B_1","1992","BIOMASS","Achillea millefolium(lanulosa)","2.407"
"TAXON_COUNT","B_1","1993","BIOMASS","Achillea millefolium(lanulosa)","3.167"
"TAXON_COUNT","B_1","1994","BIOMASS","Achillea millefolium(lanulosa)","13.3"
"TAXON_COUNT","B_1","1995","BIOMASS","Achillea millefolium(lanulosa)","1.11"
"TAXON_COUNT","B_1","1996","BIOMASS","Achillea millefolium(lanulosa)","5.533"
"TAXON_COUNT","B_1","1997","BIOMASS","Achillea millefolium(lanulosa)","1.167"
"TAXON_COUNT","B_1","1998","BIOMASS","Achillea millefolium(lanulosa)","0.133"
"TAXON_COUNT","B_1","1999","BIOMASS","Achillea millefolium(lanulosa)","6.903"
"TAXON_COUNT","B_1","2000","BIOMASS","Achillea millefolium(lanulosa)","15.567"
"TAXON_COUNT","B_1","2001","BIOMASS","Achillea millefolium(lanulosa)","8.667"
"TAXON_COUNT","B_1","2002","BIOMASS","Achillea millefolium(lanulosa)","23.5"
"TAXON_COUNT","B_1","2003","BIOMASS","Achillea millefolium(lanulosa)","0.967"
"TAXON_COUNT","B_1","2004","BIOMASS","Achillea millefolium(lanulosa)","2.6333"
"TAXON_COUNT","B_11","1982","BIOMASS","Achillea millefolium(lanulosa)","2.767"
"TAXON_COUNT","B_11","1983","BIOMASS","Achillea millefolium(lanulosa)","0"
"TAXON_COUNT","B_11","1984","BIOMASS","Achillea millefolium(lanulosa)","0"
"TAXON_COUNT","B_11","1985","BIOMASS","Achillea millefolium(lanulosa)","0.007"
"TAXON_COUNT","B_11","1986","BIOMASS","Achillea millefolium(lanulosa)","0"
"TAXON_COUNT","B_11","1987","BIOMASS","Achillea millefolium(lanulosa)","0"
"TAXON_COUNT","B_11","1988","BIOMASS","Achillea millefolium(lanulosa)","0"
"TAXON_COUNT","B_11","1989","BIOMASS","Achillea millefolium(lanulosa)","0"
"TAXON_COUNT","B_11","1990","BIOMASS","Achillea millefolium(lanulosa)","0"
"TAXON_COUNT","B_11","1991","BIOMASS","Achillea millefolium(lanulosa)","0.019"
"TAXON_COUNT","B_11","1992","BIOMASS","Achillea millefolium(lanulosa)","0"
"TAXON_COUNT","B_11","1993","BIOMASS","Achillea millefolium(lanulosa)","1.433"
"TAXON_COUNT","B_11","1994","BIOMASS","Achillea millefolium(lanulosa)","0.137"
"TAXON_COUNT","B_11","1995","BIOMASS","Achillea millefolium(lanulosa)","0.053"
"TAXON_COUNT","B_11","1996","BIOMASS","Achillea millefolium(lanulosa)","0"
"TAXON_COUNT","B_11","1997","BIOMASS","Achillea millefolium(lanulosa)","0.3"
"TAXON_COUNT","B_11","1998","BIOMASS","Achillea millefolium(lanulosa)","0.01"
"TAXON_COUNT","B_11","1999","BIOMASS","Achillea millefolium(lanulosa)","0.057"
"TAXON_COUNT","B_11","2000","BIOMASS","Achillea millefolium(lanulosa)","2.567"
"TAXON_COUNT","B_11","2001","BIOMASS","Achillea millefolium(lanulosa)","2.4"
"TAXON_COUNT","B_11","2002","BIOMASS","Achillea millefolium(lanulosa)","2.433"
"TAXON_COUNT","B_11","2003","BIOMASS","Achillea millefolium(lanulosa)","1.233"
"TAXON_COUNT","B_11","2004","BIOMASS","Achillea millefolium(lanulosa)","1.1333"
"TAXON_COUNT","B_17","1982","BIOMASS","Achillea millefolium(lanulosa)","0"
"TAXON_COUNT","B_17","1983","BIOMASS","Achillea millefolium(lanulosa)","0.5"
"TAXON_COUNT","B_17","1984","BIOMASS","Achillea millefolium(lanulosa)","0.44"
"TAXON_COUNT","B_17","1985","BIOMASS","Achillea millefolium(lanulosa)","0"
"TAXON_COUNT","B_17","1986","BIOMASS","Achillea millefolium(lanulosa)","0"
"TAXON_COUNT","B_17","1987","BIOMASS","Achillea millefolium(lanulosa)","0"
"TAXON_COUNT","B_17","1988","BIOMASS","Achillea millefolium(lanulosa)","0"
"TAXON_COUNT","B_17","1989","BIOMASS","Achillea millefolium(lanulosa)","0"
"TAXON_COUNT","B_17","1990","BIOMASS","Achillea millefolium(lanulosa)","4.133"
"TAXON_COUNT","B_17","1991","BIOMASS","Achillea millefolium(lanulosa)","0"
"TAXON_COUNT","B_17","1992","BIOMASS","Achillea millefolium(lanulosa)","0.587"
"TAXON_COUNT","B_17","1993","BIOMASS","Achillea millefolium(lanulosa)","5.567"
"TAXON_COUNT","B_17","1994","BIOMASS","Achillea millefolium(lanulosa)","0.067"
"TAXON_COUNT","B_17","1995","BIOMASS","Achillea millefolium(lanulosa)","0.567"
"TAXON_COUNT","B_17","1996","BIOMASS","Achillea millefolium(lanulosa)","1.4"
"TAXON_COUNT","B_17","1997","BIOMASS","Achillea millefolium(lanulosa)","1.2"
"TAXON_COUNT","B_17","1998","BIOMASS","Achillea millefolium(lanulosa)","0"
"TAXON_COUNT","B_17","1999","BIOMASS","Achillea millefolium(lanulosa)","3.11"
"TAXON_COUNT","B_17","2000","BIOMASS","Achillea millefolium(lanulosa)","28.333"
"TAXON_COUNT","B_17","2001","BIOMASS","Achillea millefolium(lanulosa)","13.267"
"TAXON_COUNT","B_17","2002","BIOMASS","Achillea millefolium(lanulosa)","3.243"
"TAXON_COUNT","B_17","2003","BIOMASS","Achillea millefolium(lanulosa)","2"
"TAXON_COUNT","B_17","2004","BIOMASS","Achillea millefolium(lanulosa)","4.3333"
"TAXON_COUNT","B_33","1982","BIOMASS","Achillea millefolium(lanulosa)","0"
"TAXON_COUNT","B_33","1983","BIOMASS","Achillea millefolium(lanulosa)","2"
"TAXON_COUNT","B_33","1984","BIOMASS","Achillea millefolium(lanulosa)","6.02"
"TAXON_COUNT","B_33","1985","BIOMASS","Achillea millefolium(lanulosa)","0"
"TAXON_COUNT","B_33","1986","BIOMASS","Achillea millefolium(lanulosa)","0"
"TAXON_COUNT","B_33","1987","BIOMASS","Achillea millefolium(lanulosa)","1.3"
"TAXON_COUNT","B_33","1988","BIOMASS","Achillea millefolium(lanulosa)","1.367"
"TAXON_COUNT","B_33","1989","BIOMASS","Achillea millefolium(lanulosa)","14.167"
"TAXON_COUNT","B_33","1990","BIOMASS","Achillea millefolium(lanulosa)","0.7"
"TAXON_COUNT","B_33","1991","BIOMASS","Achillea millefolium(lanulosa)","0.337"
"TAXON_COUNT","B_33","1992","BIOMASS","Achillea millefolium(lanulosa)","3.517"
"TAXON_COUNT","B_33","1993","BIOMASS","Achillea millefolium(lanulosa)","4.9"
"TAXON_COUNT","B_33","1994","BIOMASS","Achillea millefolium(lanulosa)","3.6"
"TAXON_COUNT","B_33","1995","BIOMASS","Achillea millefolium(lanulosa)","2.779"
"TAXON_COUNT","B_33","1996","BIOMASS","Achillea millefolium(lanulosa)","2.09"
"TAXON_COUNT","B_33","1997","BIOMASS","Achillea millefolium(lanulosa)","0.533"
"TAXON_COUNT","B_33","1998","BIOMASS","Achillea millefolium(lanulosa)","3.7"
"TAXON_COUNT","B_33","1999","BIOMASS","Achillea millefolium(lanulosa)","12.007"
"TAXON_COUNT","B_33","2000","BIOMASS","Achillea millefolium(lanulosa)","3.567"
"TAXON_COUNT","B_33","2001","BIOMASS","Achillea millefolium(lanulosa)","19.833"
"TAXON_COUNT","B_33","2002","BIOMASS","Achillea millefolium(lanulosa)","36.133"
"TAXON_COUNT","B_33","2003","BIOMASS","Achillea millefolium(lanulosa)","3.433"
"TAXON_COUNT","B_33","2004","BIOMASS","Achillea millefolium(lanulosa)","6.01"
"TAXON_COUNT","B_34","1982","BIOMASS","Achillea millefolium(lanulosa)","0"
"TAXON_COUNT","B_34","1983","BIOMASS","Achillea millefolium(lanulosa)","0"
"TAXON_COUNT","B_34","1984","BIOMASS","Achillea millefolium(lanulosa)","0"
"TAXON_COUNT","B_34","1985","BIOMASS","Achillea millefolium(lanulosa)","0.237"
"TAXON_COUNT","B_34","1986","BIOMASS","Achillea millefolium(lanulosa)","0"
"TAXON_COUNT","B_34","1987","BIOMASS","Achillea millefolium(lanulosa)","0"
"TAXON_COUNT","B_34","1988","BIOMASS","Achillea millefolium(lanulosa)","0"
"TAXON_COUNT","B_34","1989","BIOMASS","Achillea millefolium(lanulosa)","0"
"TAXON_COUNT","B_34","1990","BIOMASS","Achillea millefolium(lanulosa)","0"
"TAXON_COUNT","B_34","1991","BIOMASS","Achillea millefolium(lanulosa)","0"
"TAXON_COUNT","B_34","1992","BIOMASS","Achillea millefolium(lanulosa)","0"
"TAXON_COUNT","B_34","1993","BIOMASS","Achillea millefolium(lanulosa)","2.433"
"TAXON_COUNT","B_34","1994","BIOMASS","Achillea millefolium(lanulosa)","0"
"TAXON_COUNT","B_34","1995","BIOMASS","Achillea millefolium(lanulosa)","0.103"
"TAXON_COUNT","B_34","1996","BIOMASS","Achillea millefolium(lanulosa)","0"
"TAXON_COUNT","B_34","1997","BIOMASS","Achillea millefolium(lanulosa)","0.933"
"TAXON_COUNT","B_34","1998","BIOMASS","Achillea millefolium(lanulosa)","0.4"
"TAXON_COUNT","B_34","1999","BIOMASS","Achillea millefolium(lanulosa)","1.347"
"TAXON_COUNT","B_34","2000","BIOMASS","Achillea millefolium(lanulosa)","1.6"
"TAXON_COUNT","B_34","2001","BIOMASS","Achillea millefolium(lanulosa)","2.633"
"TAXON_COUNT","B_34","2002","BIOMASS","Achillea millefolium(lanulosa)","1.687"
"TAXON_COUNT","B_34","2003","BIOMASS","Achillea millefolium(lanulosa)","0"
"TAXON_COUNT","B_34","2004","BIOMASS","Achillea millefolium(lanulosa)","1.5"
"TAXON_COUNT","B_54","1982","BIOMASS","Achillea millefolium(lanulosa)","6.8"
"TAXON_COUNT","B_54","1983","BIOMASS","Achillea millefolium(lanulosa)","0.267"
"TAXON_COUNT","B_54","1984","BIOMASS","Achillea millefolium(lanulosa)","0"
"TAXON_COUNT","B_54","1985","BIOMASS","Achillea millefolium(lanulosa)","0"
"TAXON_COUNT","B_54","1986","BIOMASS","Achillea millefolium(lanulosa)","0"
"TAXON_COUNT","B_54","1987","BIOMASS","Achillea millefolium(lanulosa)","0.333"
"TAXON_COUNT","B_54","1988","BIOMASS","Achillea millefolium(lanulosa)","0"
"TAXON_COUNT","B_54","1989","BIOMASS","Achillea millefolium(lanulosa)","0.567"
"TAXON_COUNT","B_54","1990","BIOMASS","Achillea millefolium(lanulosa)","0"
"TAXON_COUNT","B_54","1991","BIOMASS","Achillea millefolium(lanulosa)","0"
"TAXON_COUNT","B_54","1992","BIOMASS","Achillea millefolium(lanulosa)","0"
"TAXON_COUNT","B_54","1993","BIOMASS","Achillea millefolium(lanulosa)","0"
"TAXON_COUNT","B_54","1994","BIOMASS","Achillea millefolium(lanulosa)","1.007"
"TAXON_COUNT","B_54","1995","BIOMASS","Achillea millefolium(lanulosa)","0"
"TAXON_COUNT","B_54","1996","BIOMASS","Achillea millefolium(lanulosa)","0"
"TAXON_COUNT","B_54","1997","BIOMASS","Achillea millefolium(lanulosa)","0"
"TAXON_COUNT","B_54","1998","BIOMASS","Achillea millefolium(lanulosa)","0"
"TAXON_COUNT","B_54","1999","BIOMASS","Achillea millefolium(lanulosa)","0"
"TAXON_COUNT","B_54","2000","BIOMASS","Achillea millefolium(lanulosa)","0"
"TAXON_COUNT","B_54","2001","BIOMASS","Achillea millefolium(lanulosa)","0"
"TAXON_COUNT","B_54","2002","BIOMASS","Achillea millefolium(lanulosa)","0"
"TAXON_COUNT","B_54","2003","BIOMASS","Achillea millefolium(lanulosa)","0"
"TAXON_COUNT","B_54","2004","BIOMASS","Achillea millefolium(lanulosa)","0"
"TAXON_COUNT","C_26","1982","BIOMASS","Achillea millefolium(lanulosa)","0"
"TAXON_COUNT","C_26","1983","BIOMASS","Achillea millefolium(lanulosa)","0"
"TAXON_COUNT","C_26","1984","BIOMASS","Achillea millefolium(lanulosa)","0"
"TAXON_COUNT","C_26","1985","BIOMASS","Achillea millefolium(lanulosa)","0"
"TAXON_COUNT","C_26","1986","BIOMASS","Achillea millefolium(lanulosa)","0"
"TAXON_COUNT","C_26","1987","BIOMASS","Achillea millefolium(lanulosa)","0"
"TAXON_COUNT","C_26","1988","BIOMASS","Achillea millefolium(lanulosa)","0"
"TAXON_COUNT","C_26","1989","BIOMASS","Achillea millefolium(lanulosa)","0"
"TAXON_COUNT","C_26","1990","BIOMASS","Achillea millefolium(lanulosa)","0"
"TAXON_COUNT","C_26","1991","BIOMASS","Achillea millefolium(lanulosa)","0"
"TAXON_COUNT","C_26","1992","BIOMASS","Achillea millefolium(lanulosa)","0"
"TAXON_COUNT","C_26","1993","BIOMASS","Achillea millefolium(lanulosa)","0"
"TAXON_COUNT","C_26","1994","BIOMASS","Achillea millefolium(lanulosa)","0"
"TAXON_COUNT","C_26","1995","BIOMASS","Achillea millefolium(lanulosa)","0"
"TAXON_COUNT","C_26","1996","BIOMASS","Achillea millefolium(lanulosa)","0"
"TAXON_COUNT","C_26","1997","BIOMASS","Achillea millefolium(lanulosa)","0"
"TAXON_COUNT","C_26","1998","BIOMASS","Achillea millefolium(lanulosa)","0"
"TAXON_COUNT","C_26","1999","BIOMASS","Achillea millefolium(lanulosa)","0"
"TAXON_COUNT","C_26","2000","BIOMASS","Achillea millefolium(lanulosa)","0"
"TAXON_COUNT","C_26","2001","BIOMASS","Achillea millefolium(lanulosa)","0"
"TAXON_COUNT","C_26","2002","BIOMASS","Achillea millefolium(lanulosa)","0"
"TAXON_COUNT","C_26","2003","BIOMASS","Achillea millefolium(lanulosa)","0"
"TAXON_COUNT","C_26","2004","BIOMASS","Achillea millefolium(lanulosa)","0"
"TAXON_COUNT","C_39","1982","BIOMASS","Achillea millefolium(lanulosa)","0"
"TAXON_COUNT","C_39","1983","BIOMASS","Achillea millefolium(lanulosa)","0"
"TAXON_COUNT","C_39","1984","BIOMASS","Achillea millefolium(lanulosa)","0"
"TAXON_COUNT","C_39","1985","BIOMASS","Achillea millefolium(lanulosa)","0"
"TAXON_COUNT","C_39","1986","BIOMASS","Achillea millefolium(lanulosa)","0"
"TAXON_COUNT","C_39","1987","BIOMASS","Achillea millefolium(lanulosa)","0"
"TAXON_COUNT","C_39","1988","BIOMASS","Achillea millefolium(lanulosa)","0"
"TAXON_COUNT","C_39","1989","BIOMASS","Achillea millefolium(lanulosa)","0"
"TAXON_COUNT","C_39","1990","BIOMASS","Achillea millefolium(lanulosa)","0"
"TAXON_COUNT","C_39","1991","BIOMASS","Achillea millefolium(lanulosa)","0"
"TAXON_COUNT","C_39","1992","BIOMASS","Achillea millefolium(lanulosa)","0"
