"OBSERVATION_TYPE","SITE_ID","DATE","VARIABLE_NAME","VARIABLE_UNITS","VALUE"
"SPATIAL_COORDINATE","EAST",NA,"longitude","dec degrees",-106.7411695
"SPATIAL_COORDINATE","TAYL",NA,"longitude","dec degrees",-106.711233
"SPATIAL_COORDINATE","WEST",NA,"longitude","dec degrees",-106.7438067
"TAXON_COUNT","BASN","1990","BUDE","count",0
"TAXON_COUNT","BASN","1991","BUDE","count",0
"TAXON_COUNT","BASN","1992","BUDE","count",0
"TAXON_COUNT","BASN","1993","BUDE","count",0
"TAXON_COUNT","BASN","1994","BUDE","count",0
"TAXON_COUNT","BASN","1995","BUDE","count",0
"TAXON_COUNT","BASN","1996","BUDE","count",0
"TAXON_COUNT","BASN","1997","BUDE","count",0
"TAXON_COUNT","BASN","1998","BUDE","count",0
"TAXON_COUNT","BASN","1999","BUDE","count",0
"TAXON_COUNT","BASN","2000","BUDE","count",0
"TAXON_COUNT","BASN","2001","BUDE","count",0
"TAXON_COUNT","BASN","2002","BUDE","count",0
"TAXON_COUNT","BASN","2003","BUDE","count",1
"TAXON_COUNT","BASN","2004","BUDE","count",0
"TAXON_COUNT","BASN","2005","BUDE","count",0
"TAXON_COUNT","CALI","1990","BUDE","count",0
"TAXON_COUNT","CALI","1991","BUDE","count",0
"TAXON_COUNT","CALI","1992","BUDE","count",0
"TAXON_COUNT","CALI","1993","BUDE","count",0
"TAXON_COUNT","CALI","1994","BUDE","count",0
"TAXON_COUNT","CALI","1995","BUDE","count",0
"TAXON_COUNT","CALI","1996","BUDE","count",0
"TAXON_COUNT","CALI","1997","BUDE","count",0
"TAXON_COUNT","CALI","1998","BUDE","count",0
"TAXON_COUNT","CALI","1999","BUDE","count",0
"TAXON_COUNT","CALI","2000","BUDE","count",0
"TAXON_COUNT","CALI","2001","BUDE","count",0
"TAXON_COUNT","CALI","2002","BUDE","count",0
"TAXON_COUNT","CALI","2003","BUDE","count",0
"TAXON_COUNT","CALI","2004","BUDE","count",0
"TAXON_COUNT","CALI","2005","BUDE","count",0
"TAXON_COUNT","EAST","1990","BUDE","count",0
"TAXON_COUNT","EAST","1991","BUDE","count",0
"TAXON_COUNT","EAST","1992","BUDE","count",0
"TAXON_COUNT","EAST","1993","BUDE","count",0
"TAXON_COUNT","EAST","1994","BUDE","count",0
"TAXON_COUNT","EAST","1995","BUDE","count",0
"TAXON_COUNT","EAST","1996","BUDE","count",0
"TAXON_COUNT","EAST","1997","BUDE","count",0
"TAXON_COUNT","EAST","1998","BUDE","count",0
"TAXON_COUNT","EAST","1999","BUDE","count",0
"TAXON_COUNT","EAST","2000","BUDE","count",0
"TAXON_COUNT","EAST","2001","BUDE","count",0
"TAXON_COUNT","EAST","2002","BUDE","count",0
"TAXON_COUNT","EAST","2003","BUDE","count",0
"TAXON_COUNT","EAST","2004","BUDE","count",0
"TAXON_COUNT","EAST","2005","BUDE","count",0
"TAXON_COUNT","GRAV","1990","BUDE","count",0
"TAXON_COUNT","GRAV","1991","BUDE","count",0
"TAXON_COUNT","GRAV","1992","BUDE","count",0
"TAXON_COUNT","GRAV","1993","BUDE","count",0
"TAXON_COUNT","GRAV","1994","BUDE","count",0
"TAXON_COUNT","GRAV","1995","BUDE","count",0
"TAXON_COUNT","GRAV","1996","BUDE","count",0
"TAXON_COUNT","GRAV","1997","BUDE","count",0
"TAXON_COUNT","GRAV","1998","BUDE","count",0
"TAXON_COUNT","GRAV","1999","BUDE","count",0
"TAXON_COUNT","GRAV","2000","BUDE","count",0
"TAXON_COUNT","GRAV","2001","BUDE","count",0
"TAXON_COUNT","GRAV","2002","BUDE","count",0
"TAXON_COUNT","GRAV","2003","BUDE","count",0
"TAXON_COUNT","GRAV","2004","BUDE","count",0
"TAXON_COUNT","GRAV","2005","BUDE","count",0
"TAXON_COUNT","IBPE","1990","BUDE","count",0
"TAXON_COUNT","IBPE","1991","BUDE","count",0
"TAXON_COUNT","IBPE","1992","BUDE","count",0
"TAXON_COUNT","IBPE","1993","BUDE","count",0
"TAXON_COUNT","IBPE","1994","BUDE","count",0
"TAXON_COUNT","IBPE","1995","BUDE","count",0
"TAXON_COUNT","IBPE","1996","BUDE","count",0
"TAXON_COUNT","IBPE","1997","BUDE","count",0
"TAXON_COUNT","IBPE","1998","BUDE","count",0
"TAXON_COUNT","IBPE","1999","BUDE","count",0
"TAXON_COUNT","IBPE","2000","BUDE","count",0
"TAXON_COUNT","IBPE","2001","BUDE","count",0
"TAXON_COUNT","IBPE","2002","BUDE","count",0
"TAXON_COUNT","IBPE","2003","BUDE","count",0
"TAXON_COUNT","IBPE","2004","BUDE","count",0
"TAXON_COUNT","IBPE","2005","BUDE","count",0
"TAXON_COUNT","RABB","1990","BUDE","count",0
"TAXON_COUNT","RABB","1991","BUDE","count",0
"TAXON_COUNT","RABB","1992","BUDE","count",0
"TAXON_COUNT","RABB","1993","BUDE","count",0
"TAXON_COUNT","RABB","1994","BUDE","count",0
"TAXON_COUNT","RABB","1995","BUDE","count",0
"TAXON_COUNT","RABB","1996","BUDE","count",0
"TAXON_COUNT","RABB","1997","BUDE","count",0
"TAXON_COUNT","RABB","1998","BUDE","count",0
"TAXON_COUNT","RABB","1999","BUDE","count",0
"TAXON_COUNT","RABB","2000","BUDE","count",0
"TAXON_COUNT","RABB","2001","BUDE","count",0
"TAXON_COUNT","RABB","2002","BUDE","count",0
"TAXON_COUNT","RABB","2003","BUDE","count",0
"TAXON_COUNT","RABB","2004","BUDE","count",0
"TAXON_COUNT","RABB","2005","BUDE","count",0
"TAXON_COUNT","SAND","1990","BUDE","count",0
"TAXON_COUNT","SAND","1991","BUDE","count",0
"TAXON_COUNT","SAND","1992","BUDE","count",0
"TAXON_COUNT","SAND","1993","BUDE","count",0
"TAXON_COUNT","SAND","1994","BUDE","count",0
"TAXON_COUNT","SAND","1995","BUDE","count",0
"TAXON_COUNT","SAND","1996","BUDE","count",0
"TAXON_COUNT","SAND","1997","BUDE","count",0
"TAXON_COUNT","SAND","1998","BUDE","count",0
"TAXON_COUNT","SAND","1999","BUDE","count",0
"TAXON_COUNT","SAND","2000","BUDE","count",0
"TAXON_COUNT","SAND","2001","BUDE","count",0
"TAXON_COUNT","SAND","2002","BUDE","count",0
"TAXON_COUNT","SAND","2003","BUDE","count",0
"TAXON_COUNT","SAND","2004","BUDE","count",0
"TAXON_COUNT","SAND","2005","BUDE","count",0
"TAXON_COUNT","WELL","1990","BUDE","count",0
"TAXON_COUNT","WELL","1991","BUDE","count",0
"TAXON_COUNT","WELL","1992","BUDE","count",0
"TAXON_COUNT","WELL","1993","BUDE","count",0
"TAXON_COUNT","WELL","1994","BUDE","count",0
"TAXON_COUNT","WELL","1995","BUDE","count",0
"TAXON_COUNT","WELL","1996","BUDE","count",0
"TAXON_COUNT","WELL","1997","BUDE","count",0
"TAXON_COUNT","WELL","1998","BUDE","count",0
"TAXON_COUNT","WELL","1999","BUDE","count",0
"TAXON_COUNT","WELL","2000","BUDE","count",0
"TAXON_COUNT","WELL","2001","BUDE","count",0
"TAXON_COUNT","WELL","2002","BUDE","count",0
"TAXON_COUNT","WELL","2003","BUDE","count",0
"TAXON_COUNT","WELL","2004","BUDE","count",0
"TAXON_COUNT","WELL","2005","BUDE","count",0
"TAXON_COUNT","WEST","1990","BUDE","count",0
"TAXON_COUNT","WEST","1991","BUDE","count",0
"TAXON_COUNT","WEST","1992","BUDE","count",0
"TAXON_COUNT","WEST","1993","BUDE","count",0
"TAXON_COUNT","WEST","1994","BUDE","count",0
"TAXON_COUNT","WEST","1995","BUDE","count",0
"TAXON_COUNT","WEST","1996","BUDE","count",0
"TAXON_COUNT","WEST","1997","BUDE","count",0
"TAXON_COUNT","WEST","1998","BUDE","count",0
"TAXON_COUNT","WEST","1999","BUDE","count",0
"TAXON_COUNT","WEST","2000","BUDE","count",0
"TAXON_COUNT","WEST","2001","BUDE","count",0
"TAXON_COUNT","WEST","2002","BUDE","count",0
"TAXON_COUNT","WEST","2003","BUDE","count",0
"TAXON_COUNT","WEST","2004","BUDE","count",0
"TAXON_COUNT","WEST","2005","BUDE","count",0
"TAXON_COUNT","BASN","1990","CNEX","count",0
"TAXON_COUNT","BASN","1991","CNEX","count",0
"TAXON_COUNT","BASN","1992","CNEX","count",0
"TAXON_COUNT","BASN","1993","CNEX","count",0
"TAXON_COUNT","BASN","1994","CNEX","count",0
"TAXON_COUNT","BASN","1995","CNEX","count",0
"TAXON_COUNT","BASN","1996","CNEX","count",0
"TAXON_COUNT","BASN","1997","CNEX","count",0
"TAXON_COUNT","BASN","1998","CNEX","count",0
"TAXON_COUNT","BASN","1999","CNEX","count",0
"TAXON_COUNT","BASN","2000","CNEX","count",0
"TAXON_COUNT","BASN","2001","CNEX","count",0
"TAXON_COUNT","BASN","2002","CNEX","count",0
"TAXON_COUNT","BASN","2003","CNEX","count",0
"TAXON_COUNT","BASN","2004","CNEX","count",1
"TAXON_COUNT","BASN","2005","CNEX","count",0
"TAXON_COUNT","CALI","1990","CNEX","count",0
"TAXON_COUNT","CALI","1991","CNEX","count",0
"TAXON_COUNT","CALI","1992","CNEX","count",0
"TAXON_COUNT","CALI","1993","CNEX","count",0
"TAXON_COUNT","CALI","1994","CNEX","count",0
"TAXON_COUNT","CALI","1995","CNEX","count",0
"TAXON_COUNT","CALI","1996","CNEX","count",0
"TAXON_COUNT","CALI","1997","CNEX","count",0
"TAXON_COUNT","CALI","1998","CNEX","count",0
"TAXON_COUNT","CALI","1999","CNEX","count",0
"TAXON_COUNT","CALI","2000","CNEX","count",0
"TAXON_COUNT","CALI","2001","CNEX","count",0
"TAXON_COUNT","CALI","2002","CNEX","count",0
"TAXON_COUNT","CALI","2003","CNEX","count",0
"TAXON_COUNT","CALI","2004","CNEX","count",0
"TAXON_COUNT","CALI","2005","CNEX","count",0
"TAXON_COUNT","EAST","1990","CNEX","count",0
"TAXON_COUNT","EAST","1991","CNEX","count",0
"TAXON_COUNT","EAST","1992","CNEX","count",0
"TAXON_COUNT","EAST","1993","CNEX","count",0
"TAXON_COUNT","EAST","1994","CNEX","count",0
"TAXON_COUNT","EAST","1995","CNEX","count",0
"TAXON_COUNT","EAST","1996","CNEX","count",0
"TAXON_COUNT","EAST","1997","CNEX","count",0
"TAXON_COUNT","EAST","1998","CNEX","count",0
"TAXON_COUNT","EAST","1999","CNEX","count",0
"TAXON_COUNT","EAST","2000","CNEX","count",0
"TAXON_COUNT","EAST","2001","CNEX","count",0
"TAXON_COUNT","EAST","2002","CNEX","count",0
"TAXON_COUNT","EAST","2003","CNEX","count",0
"TAXON_COUNT","EAST","2004","CNEX","count",0
"TAXON_COUNT","EAST","2005","CNEX","count",0
"TAXON_COUNT","GRAV","1990","CNEX","count",0
"TAXON_COUNT","GRAV","1991","CNEX","count",0
"TAXON_COUNT","GRAV","1992","CNEX","count",0
"TAXON_COUNT","GRAV","1993","CNEX","count",0
"TAXON_COUNT","GRAV","1994","CNEX","count",0
"TAXON_COUNT","GRAV","1995","CNEX","count",0
"TAXON_COUNT","GRAV","1996","CNEX","count",0
"TAXON_COUNT","GRAV","1997","CNEX","count",0
"TAXON_COUNT","GRAV","1998","CNEX","count",0
"TAXON_COUNT","GRAV","1999","CNEX","count",0
"TAXON_COUNT","GRAV","2000","CNEX","count",0
"TAXON_COUNT","GRAV","2001","CNEX","count",0
"TAXON_COUNT","GRAV","2002","CNEX","count",0
"TAXON_COUNT","GRAV","2003","CNEX","count",0
"TAXON_COUNT","GRAV","2004","CNEX","count",0
"TAXON_COUNT","GRAV","2005","CNEX","count",0
"TAXON_COUNT","IBPE","1990","CNEX","count",0
"TAXON_COUNT","IBPE","1991","CNEX","count",0
"TAXON_COUNT","IBPE","1992","CNEX","count",0
"TAXON_COUNT","IBPE","1993","CNEX","count",0
"TAXON_COUNT","IBPE","1994","CNEX","count",0
"TAXON_COUNT","IBPE","1995","CNEX","count",0
"TAXON_COUNT","IBPE","1996","CNEX","count",0
"TAXON_COUNT","IBPE","1997","CNEX","count",0
"TAXON_COUNT","IBPE","1998","CNEX","count",0
"TAXON_COUNT","IBPE","1999","CNEX","count",0
"TAXON_COUNT","IBPE","2000","CNEX","count",0
"TAXON_COUNT","IBPE","2001","CNEX","count",0
"TAXON_COUNT","IBPE","2002","CNEX","count",0
"TAXON_COUNT","IBPE","2003","CNEX","count",0
"TAXON_COUNT","IBPE","2004","CNEX","count",0
"TAXON_COUNT","IBPE","2005","CNEX","count",0
"TAXON_COUNT","RABB","1990","CNEX","count",0
"TAXON_COUNT","RABB","1991","CNEX","count",0
"TAXON_COUNT","RABB","1992","CNEX","count",0
"TAXON_COUNT","RABB","1993","CNEX","count",0
"TAXON_COUNT","RABB","1994","CNEX","count",0
"TAXON_COUNT","RABB","1995","CNEX","count",0
"TAXON_COUNT","RABB","1996","CNEX","count",0
"TAXON_COUNT","RABB","1997","CNEX","count",0
"TAXON_COUNT","RABB","1998","CNEX","count",0
"TAXON_COUNT","RABB","1999","CNEX","count",0
"TAXON_COUNT","RABB","2000","CNEX","count",0
"TAXON_COUNT","RABB","2001","CNEX","count",0
"TAXON_COUNT","RABB","2002","CNEX","count",0
"TAXON_COUNT","RABB","2003","CNEX","count",0
"TAXON_COUNT","RABB","2004","CNEX","count",0
"TAXON_COUNT","RABB","2005","CNEX","count",0
"TAXON_COUNT","SAND","1990","CNEX","count",0
"TAXON_COUNT","SAND","1991","CNEX","count",0
"TAXON_COUNT","SAND","1992","CNEX","count",0
"TAXON_COUNT","SAND","1993","CNEX","count",0
"TAXON_COUNT","SAND","1994","CNEX","count",0
"TAXON_COUNT","SAND","1995","CNEX","count",0
"TAXON_COUNT","SAND","1996","CNEX","count",0
"TAXON_COUNT","SAND","1997","CNEX","count",0
"TAXON_COUNT","SAND","1998","CNEX","count",0
"TAXON_COUNT","SAND","1999","CNEX","count",0
"TAXON_COUNT","SAND","2000","CNEX","count",0
"TAXON_COUNT","SAND","2001","CNEX","count",0
"TAXON_COUNT","SAND","2002","CNEX","count",0
"TAXON_COUNT","SAND","2003","CNEX","count",0
"TAXON_COUNT","SAND","2004","CNEX","count",0
"TAXON_COUNT","SAND","2005","CNEX","count",0
"TAXON_COUNT","WELL","1990","CNEX","count",0
"TAXON_COUNT","WELL","1991","CNEX","count",0
"TAXON_COUNT","WELL","1992","CNEX","count",0
"TAXON_COUNT","WELL","1993","CNEX","count",0
"TAXON_COUNT","WELL","1994","CNEX","count",0
"TAXON_COUNT","WELL","1995","CNEX","count",0
"TAXON_COUNT","WELL","1996","CNEX","count",0
"TAXON_COUNT","WELL","1997","CNEX","count",0
"TAXON_COUNT","WELL","1998","CNEX","count",0
"TAXON_COUNT","WELL","1999","CNEX","count",0
"TAXON_COUNT","WELL","2000","CNEX","count",0
"TAXON_COUNT","WELL","2001","CNEX","count",0
"TAXON_COUNT","WELL","2002","CNEX","count",0
"TAXON_COUNT","WELL","2003","CNEX","count",0
"TAXON_COUNT","WELL","2004","CNEX","count",0
"TAXON_COUNT","WELL","2005","CNEX","count",0
"TAXON_COUNT","WEST","1990","CNEX","count",0
"TAXON_COUNT","WEST","1991","CNEX","count",0
"TAXON_COUNT","WEST","1992","CNEX","count",0
"TAXON_COUNT","WEST","1993","CNEX","count",0
"TAXON_COUNT","WEST","1994","CNEX","count",0
"TAXON_COUNT","WEST","1995","CNEX","count",0
"TAXON_COUNT","WEST","1996","CNEX","count",0
"TAXON_COUNT","WEST","1997","CNEX","count",0
"TAXON_COUNT","WEST","1998","CNEX","count",0
"TAXON_COUNT","WEST","1999","CNEX","count",0
"TAXON_COUNT","WEST","2000","CNEX","count",0
"TAXON_COUNT","WEST","2001","CNEX","count",0
"TAXON_COUNT","WEST","2002","CNEX","count",0
"TAXON_COUNT","WEST","2003","CNEX","count",0
"TAXON_COUNT","WEST","2004","CNEX","count",0
"TAXON_COUNT","WEST","2005","CNEX","count",0
"TAXON_COUNT","BASN","1990","CNIN","count",1
"TAXON_COUNT","BASN","1991","CNIN","count",0
"TAXON_COUNT","BASN","1992","CNIN","count",1
"TAXON_COUNT","BASN","1993","CNIN","count",1
"TAXON_COUNT","BASN","1994","CNIN","count",4
"TAXON_COUNT","BASN","1995","CNIN","count",5
"TAXON_COUNT","BASN","1996","CNIN","count",7
"TAXON_COUNT","BASN","1997","CNIN","count",10
"TAXON_COUNT","BASN","1998","CNIN","count",4
"TAXON_COUNT","BASN","1999","CNIN","count",0
"TAXON_COUNT","BASN","2000","CNIN","count",5
"TAXON_COUNT","BASN","2001","CNIN","count",4
"TAXON_COUNT","BASN","2002","CNIN","count",2
"TAXON_COUNT","BASN","2003","CNIN","count",3
"TAXON_COUNT","BASN","2004","CNIN","count",9
"TAXON_COUNT","BASN","2005","CNIN","count",0
"TAXON_COUNT","CALI","1990","CNIN","count",0
"TAXON_COUNT","CALI","1991","CNIN","count",0
"TAXON_COUNT","CALI","1992","CNIN","count",0
"TAXON_COUNT","CALI","1993","CNIN","count",1
"TAXON_COUNT","CALI","1994","CNIN","count",0
"TAXON_COUNT","CALI","1995","CNIN","count",0
"TAXON_COUNT","CALI","1996","CNIN","count",0
"TAXON_COUNT","CALI","1997","CNIN","count",1
"TAXON_COUNT","CALI","1998","CNIN","count",0
"TAXON_COUNT","CALI","1999","CNIN","count",0
"TAXON_COUNT","CALI","2000","CNIN","count",0
"TAXON_COUNT","CALI","2001","CNIN","count",0
"TAXON_COUNT","CALI","2002","CNIN","count",0
"TAXON_COUNT","CALI","2003","CNIN","count",0
"TAXON_COUNT","CALI","2004","CNIN","count",0
"TAXON_COUNT","CALI","2005","CNIN","count",0
"TAXON_COUNT","EAST","1990","CNIN","count",1
"TAXON_COUNT","EAST","1991","CNIN","count",0
"TAXON_COUNT","EAST","1992","CNIN","count",1
"TAXON_COUNT","EAST","1993","CNIN","count",0
"TAXON_COUNT","EAST","1994","CNIN","count",0
"TAXON_COUNT","EAST","1995","CNIN","count",0
"TAXON_COUNT","EAST","1996","CNIN","count",1
"TAXON_COUNT","EAST","1997","CNIN","count",4
"TAXON_COUNT","EAST","1998","CNIN","count",1
"TAXON_COUNT","EAST","1999","CNIN","count",0
"TAXON_COUNT","EAST","2000","CNIN","count",0
"TAXON_COUNT","EAST","2001","CNIN","count",0
"TAXON_COUNT","EAST","2002","CNIN","count",1
"TAXON_COUNT","EAST","2003","CNIN","count",0
"TAXON_COUNT","EAST","2004","CNIN","count",0
"TAXON_COUNT","EAST","2005","CNIN","count",0
"TAXON_COUNT","GRAV","1990","CNIN","count",1
"TAXON_COUNT","GRAV","1991","CNIN","count",0
"TAXON_COUNT","GRAV","1992","CNIN","count",1
"TAXON_COUNT","GRAV","1993","CNIN","count",0
"TAXON_COUNT","GRAV","1994","CNIN","count",2
"TAXON_COUNT","GRAV","1995","CNIN","count",0
"TAXON_COUNT","GRAV","1996","CNIN","count",0
"TAXON_COUNT","GRAV","1997","CNIN","count",0
"TAXON_COUNT","GRAV","1998","CNIN","count",0
"TAXON_COUNT","GRAV","1999","CNIN","count",0
"TAXON_COUNT","GRAV","2000","CNIN","count",0
"TAXON_COUNT","GRAV","2001","CNIN","count",0
"TAXON_COUNT","GRAV","2002","CNIN","count",0
"TAXON_COUNT","GRAV","2003","CNIN","count",0
"TAXON_COUNT","GRAV","2004","CNIN","count",0
"TAXON_COUNT","GRAV","2005","CNIN","count",0
"TAXON_COUNT","IBPE","1990","CNIN","count",7
"TAXON_COUNT","IBPE","1991","CNIN","count",7
"TAXON_COUNT","IBPE","1992","CNIN","count",2
"TAXON_COUNT","IBPE","1993","CNIN","count",6
"TAXON_COUNT","IBPE","1994","CNIN","count",8
"TAXON_COUNT","IBPE","1995","CNIN","count",6
"TAXON_COUNT","IBPE","1996","CNIN","count",8
"TAXON_COUNT","IBPE","1997","CNIN","count",2
"TAXON_COUNT","IBPE","1998","CNIN","count",3
"TAXON_COUNT","IBPE","1999","CNIN","count",0
"TAXON_COUNT","IBPE","2000","CNIN","count",8
"TAXON_COUNT","IBPE","2001","CNIN","count",2
"TAXON_COUNT","IBPE","2002","CNIN","count",2
"TAXON_COUNT","IBPE","2003","CNIN","count",3
"TAXON_COUNT","IBPE","2004","CNIN","count",1
"TAXON_COUNT","IBPE","2005","CNIN","count",1
"TAXON_COUNT","RABB","1990","CNIN","count",1
"TAXON_COUNT","RABB","1991","CNIN","count",0
"TAXON_COUNT","RABB","1992","CNIN","count",0
"TAXON_COUNT","RABB","1993","CNIN","count",2
"TAXON_COUNT","RABB","1994","CNIN","count",0
"TAXON_COUNT","RABB","1995","CNIN","count",0
"TAXON_COUNT","RABB","1996","CNIN","count",1
"TAXON_COUNT","RABB","1997","CNIN","count",0
"TAXON_COUNT","RABB","1998","CNIN","count",0
"TAXON_COUNT","RABB","1999","CNIN","count",0
"TAXON_COUNT","RABB","2000","CNIN","count",0
"TAXON_COUNT","RABB","2001","CNIN","count",0
"TAXON_COUNT","RABB","2002","CNIN","count",0
"TAXON_COUNT","RABB","2003","CNIN","count",0
"TAXON_COUNT","RABB","2004","CNIN","count",0
"TAXON_COUNT","RABB","2005","CNIN","count",0
"TAXON_COUNT","SAND","1990","CNIN","count",0
"TAXON_COUNT","SAND","1991","CNIN","count",0
"TAXON_COUNT","SAND","1992","CNIN","count",1
"TAXON_COUNT","SAND","1993","CNIN","count",1
"TAXON_COUNT","SAND","1994","CNIN","count",0
"TAXON_COUNT","SAND","1995","CNIN","count",0
"TAXON_COUNT","SAND","1996","CNIN","count",0
"TAXON_COUNT","SAND","1997","CNIN","count",0
"TAXON_COUNT","SAND","1998","CNIN","count",0
"TAXON_COUNT","SAND","1999","CNIN","count",0
"TAXON_COUNT","SAND","2000","CNIN","count",0
"TAXON_COUNT","SAND","2001","CNIN","count",0
"TAXON_COUNT","SAND","2002","CNIN","count",0
"TAXON_COUNT","SAND","2003","CNIN","count",0
"TAXON_COUNT","SAND","2004","CNIN","count",0
"TAXON_COUNT","SAND","2005","CNIN","count",0
"TAXON_COUNT","WELL","1990","CNIN","count",0
"TAXON_COUNT","WELL","1991","CNIN","count",1
"TAXON_COUNT","WELL","1992","CNIN","count",1
"TAXON_COUNT","WELL","1993","CNIN","count",1
"TAXON_COUNT","WELL","1994","CNIN","count",1
"TAXON_COUNT","WELL","1995","CNIN","count",0
"TAXON_COUNT","WELL","1996","CNIN","count",1
"TAXON_COUNT","WELL","1997","CNIN","count",0
"TAXON_COUNT","WELL","1998","CNIN","count",0
"TAXON_COUNT","WELL","1999","CNIN","count",0
"TAXON_COUNT","WELL","2000","CNIN","count",0
"TAXON_COUNT","WELL","2001","CNIN","count",0
"TAXON_COUNT","WELL","2002","CNIN","count",0
"TAXON_COUNT","WELL","2003","CNIN","count",0
"TAXON_COUNT","WELL","2004","CNIN","count",0
"TAXON_COUNT","WELL","2005","CNIN","count",0
"TAXON_COUNT","WEST","1990","CNIN","count",0
"TAXON_COUNT","WEST","1991","CNIN","count",1
"TAXON_COUNT","WEST","1992","CNIN","count",0
"TAXON_COUNT","WEST","1993","CNIN","count",0
"TAXON_COUNT","WEST","1994","CNIN","count",3
"TAXON_COUNT","WEST","1995","CNIN","count",2
"TAXON_COUNT","WEST","1996","CNIN","count",2
"TAXON_COUNT","WEST","1997","CNIN","count",4
"TAXON_COUNT","WEST","1998","CNIN","count",1
"TAXON_COUNT","WEST","1999","CNIN","count",2
"TAXON_COUNT","WEST","2000","CNIN","count",2
"TAXON_COUNT","WEST","2001","CNIN","count",2
"TAXON_COUNT","WEST","2002","CNIN","count",3
"TAXON_COUNT","WEST","2003","CNIN","count",0
"TAXON_COUNT","WEST","2004","CNIN","count",0
"TAXON_COUNT","WEST","2005","CNIN","count",1
"TAXON_COUNT","BASN","1990","CNNE","count",0
"TAXON_COUNT","BASN","1991","CNNE","count",0
"TAXON_COUNT","BASN","1992","CNNE","count",0
"TAXON_COUNT","BASN","1993","CNNE","count",1
"TAXON_COUNT","BASN","1994","CNNE","count",0
"TAXON_COUNT","BASN","1995","CNNE","count",0
"TAXON_COUNT","BASN","1996","CNNE","count",0
"TAXON_COUNT","BASN","1997","CNNE","count",0
"TAXON_COUNT","BASN","1998","CNNE","count",0
"TAXON_COUNT","BASN","1999","CNNE","count",0
"TAXON_COUNT","BASN","2000","CNNE","count",0
"TAXON_COUNT","BASN","2001","CNNE","count",0
"TAXON_COUNT","BASN","2002","CNNE","count",0
"TAXON_COUNT","BASN","2003","CNNE","count",0
"TAXON_COUNT","BASN","2004","CNNE","count",0
"TAXON_COUNT","BASN","2005","CNNE","count",0
"TAXON_COUNT","CALI","1990","CNNE","count",0
"TAXON_COUNT","CALI","1991","CNNE","count",0
"TAXON_COUNT","CALI","1992","CNNE","count",0
"TAXON_COUNT","CALI","1993","CNNE","count",0
"TAXON_COUNT","CALI","1994","CNNE","count",0
"TAXON_COUNT","CALI","1995","CNNE","count",0
"TAXON_COUNT","CALI","1996","CNNE","count",0
"TAXON_COUNT","CALI","1997","CNNE","count",0
"TAXON_COUNT","CALI","1998","CNNE","count",0
"TAXON_COUNT","CALI","1999","CNNE","count",0
"TAXON_COUNT","CALI","2000","CNNE","count",0
"TAXON_COUNT","CALI","2001","CNNE","count",0
"TAXON_COUNT","CALI","2002","CNNE","count",0
"TAXON_COUNT","CALI","2003","CNNE","count",0
"TAXON_COUNT","CALI","2004","CNNE","count",0
"TAXON_COUNT","CALI","2005","CNNE","count",0
"TAXON_COUNT","EAST","1990","CNNE","count",0
"TAXON_COUNT","EAST","1991","CNNE","count",0
