"OBSERVATION_TYPE","SITE_ID","DATE","VARIABLE_UNITS","VARIABLE_NAME","VALUE"
"TAXON_COUNT","4-open-west_ltp",1984,"COUNT","amin",0
"TAXON_COUNT","4-open-west_ltp",1985,"COUNT","amin",0
"TAXON_COUNT","4-open-west_ltp",1986,"COUNT","amin",0
"TAXON_COUNT","4-open-west_ltp",1987,"COUNT","amin",0
"TAXON_COUNT","4-open-west_ltp",1989,"COUNT","amin",0
"TAXON_COUNT","4-open-west_ltp",1990,"COUNT","amin",0
"TAXON_COUNT","4-open-west_ltp",1991,"COUNT","amin",0
"TAXON_COUNT","4-open-west_ltp",1992,"COUNT","amin",0
"TAXON_COUNT","4-open-west_ltp",1993,"COUNT","amin",0
"TAXON_COUNT","4-open-west_ltp",1994,"COUNT","amin",0
"TAXON_COUNT","4-open-west_ltp",1995,"COUNT","amin",0
"TAXON_COUNT","4-open-west_ltp",1996,"COUNT","amin",0
"TAXON_COUNT","4-open-west_ltp",1999,"COUNT","amin",0
"TAXON_COUNT","4-open-west_ltp",2000,"COUNT","amin",0
"TAXON_COUNT","4-open-west_ltp",2001,"COUNT","amin",0
"TAXON_COUNT","4-open-west_ltp",2002,"COUNT","amin",0
"TAXON_COUNT","4-open-west_ltp",2003,"COUNT","amin",0
"TAXON_COUNT","4-open-west_ltp",2004,"COUNT","amin",0
"TAXON_COUNT","4-open-west_ltp",2005,"COUNT","amin",0
"TAXON_COUNT","4-open-west_ltp",2007,"COUNT","amin",0
"TAXON_COUNT","4-open-west_ltp",2008,"COUNT","amin",0
"TAXON_COUNT","4-open-west_ltp",2009,"COUNT","amin",0
"TAXON_COUNT","4-open-west_ltp",2010,"COUNT","amin",0
"TAXON_COUNT","4-open-west_ltp",2011,"COUNT","amin",0
"TAXON_COUNT","4-open-west_ltp",2012,"COUNT","amin",0
"TAXON_COUNT","4-open-west_ltp",2013,"COUNT","amin",0
"TAXON_COUNT","4-open-west_ltp",2014,"COUNT","amin",0
"TAXON_COUNT","4-open-west_ltp",2015,"COUNT","amin",0
"TAXON_COUNT","6-open-west_ltp",1983,"COUNT","amin",0
"TAXON_COUNT","6-open-west_ltp",1984,"COUNT","amin",0
"TAXON_COUNT","6-open-west_ltp",1985,"COUNT","amin",0
"TAXON_COUNT","6-open-west_ltp",1986,"COUNT","amin",0
"TAXON_COUNT","6-open-west_ltp",1987,"COUNT","amin",0
"TAXON_COUNT","6-open-west_ltp",1989,"COUNT","amin",0
"TAXON_COUNT","6-open-west_ltp",1990,"COUNT","amin",0
"TAXON_COUNT","6-open-west_ltp",1991,"COUNT","amin",0
"TAXON_COUNT","6-open-west_ltp",1992,"COUNT","amin",0
"TAXON_COUNT","6-open-west_ltp",1993,"COUNT","amin",0
"TAXON_COUNT","6-open-west_ltp",1994,"COUNT","amin",0
"TAXON_COUNT","6-open-west_ltp",1996,"COUNT","amin",0
"TAXON_COUNT","6-open-west_ltp",1997,"COUNT","amin",0
"TAXON_COUNT","6-open-west_ltp",1999,"COUNT","amin",0
"TAXON_COUNT","6-open-west_ltp",2000,"COUNT","amin",0
"TAXON_COUNT","6-open-west_ltp",2001,"COUNT","amin",0
"TAXON_COUNT","6-open-west_ltp",2002,"COUNT","amin",0
"TAXON_COUNT","6-open-west_ltp",2003,"COUNT","amin",0
"TAXON_COUNT","6-open-west_ltp",2004,"COUNT","amin",0
"TAXON_COUNT","6-open-west_ltp",2005,"COUNT","amin",0
"TAXON_COUNT","6-open-west_ltp",2007,"COUNT","amin",0
"TAXON_COUNT","6-open-west_ltp",2008,"COUNT","amin",0
"TAXON_COUNT","6-open-west_ltp",2009,"COUNT","amin",0
"TAXON_COUNT","6-open-west_ltp",2010,"COUNT","amin",0
"TAXON_COUNT","6-open-west_ltp",2011,"COUNT","amin",0
"TAXON_COUNT","6-open-west_ltp",2012,"COUNT","amin",0
"TAXON_COUNT","6-open-west_ltp",2013,"COUNT","amin",0
"TAXON_COUNT","6-open-west_ltp",2014,"COUNT","amin",0
"TAXON_COUNT","6-open-west_ltp",2015,"COUNT","amin",0
"TAXON_COUNT","9-open-east_ltp",1983,"COUNT","amin",0
"TAXON_COUNT","9-open-east_ltp",1984,"COUNT","amin",0
"TAXON_COUNT","9-open-east_ltp",1985,"COUNT","amin",0
"TAXON_COUNT","9-open-east_ltp",1986,"COUNT","amin",0
"TAXON_COUNT","9-open-east_ltp",1987,"COUNT","amin",0
"TAXON_COUNT","9-open-east_ltp",1989,"COUNT","amin",0
"TAXON_COUNT","9-open-east_ltp",1990,"COUNT","amin",0
"TAXON_COUNT","9-open-east_ltp",1991,"COUNT","amin",0
"TAXON_COUNT","9-open-east_ltp",1992,"COUNT","amin",0
"TAXON_COUNT","9-open-east_ltp",1993,"COUNT","amin",0
"TAXON_COUNT","9-open-east_ltp",1994,"COUNT","amin",0
"TAXON_COUNT","9-open-east_ltp",1995,"COUNT","amin",0
"TAXON_COUNT","9-open-east_ltp",1996,"COUNT","amin",0
"TAXON_COUNT","9-open-east_ltp",1997,"COUNT","amin",0
"TAXON_COUNT","9-open-east_ltp",1999,"COUNT","amin",0
"TAXON_COUNT","9-open-east_ltp",2000,"COUNT","amin",0
"TAXON_COUNT","9-open-east_ltp",2001,"COUNT","amin",0
"TAXON_COUNT","9-open-east_ltp",2002,"COUNT","amin",0
"TAXON_COUNT","9-open-east_ltp",2003,"COUNT","amin",0
"TAXON_COUNT","9-open-east_ltp",2004,"COUNT","amin",0
"TAXON_COUNT","9-open-east_ltp",2005,"COUNT","amin",0
"TAXON_COUNT","9-open-east_ltp",2007,"COUNT","amin",0
"TAXON_COUNT","9-open-east_ltp",2008,"COUNT","amin",0
"TAXON_COUNT","9-open-east_ltp",2009,"COUNT","amin",0
"TAXON_COUNT","9-open-east_ltp",2010,"COUNT","amin",0
"TAXON_COUNT","9-open-east_ltp",2011,"COUNT","amin",0
"TAXON_COUNT","9-open-east_ltp",2012,"COUNT","amin",0
"TAXON_COUNT","9-open-east_ltp",2013,"COUNT","amin",0
"TAXON_COUNT","9-open-east_ltp",2014,"COUNT","amin",0
"TAXON_COUNT","9-open-east_ltp",2015,"COUNT","amin",0
"TAXON_COUNT","9-open-west_ltp",1983,"COUNT","amin",0
"TAXON_COUNT","9-open-west_ltp",1984,"COUNT","amin",0
"TAXON_COUNT","9-open-west_ltp",1985,"COUNT","amin",0
"TAXON_COUNT","9-open-west_ltp",1986,"COUNT","amin",0
"TAXON_COUNT","9-open-west_ltp",1987,"COUNT","amin",0
"TAXON_COUNT","9-open-west_ltp",1989,"COUNT","amin",0
"TAXON_COUNT","9-open-west_ltp",1990,"COUNT","amin",0
"TAXON_COUNT","9-open-west_ltp",1991,"COUNT","amin",0
"TAXON_COUNT","9-open-west_ltp",1992,"COUNT","amin",0
"TAXON_COUNT","9-open-west_ltp",1993,"COUNT","amin",0
"TAXON_COUNT","9-open-west_ltp",1994,"COUNT","amin",0
"TAXON_COUNT","9-open-west_ltp",1995,"COUNT","amin",0
"TAXON_COUNT","9-open-west_ltp",1996,"COUNT","amin",0
"TAXON_COUNT","9-open-west_ltp",1997,"COUNT","amin",0
"TAXON_COUNT","9-open-west_ltp",1999,"COUNT","amin",0
"TAXON_COUNT","9-open-west_ltp",2000,"COUNT","amin",0
"TAXON_COUNT","9-open-west_ltp",2001,"COUNT","amin",0
"TAXON_COUNT","9-open-west_ltp",2002,"COUNT","amin",0
"TAXON_COUNT","9-open-west_ltp",2003,"COUNT","amin",0
"TAXON_COUNT","9-open-west_ltp",2004,"COUNT","amin",0
"TAXON_COUNT","9-open-west_ltp",2005,"COUNT","amin",0
"TAXON_COUNT","9-open-west_ltp",2007,"COUNT","amin",0
"TAXON_COUNT","9-open-west_ltp",2008,"COUNT","amin",0
"TAXON_COUNT","9-open-west_ltp",2009,"COUNT","amin",0
"TAXON_COUNT","9-open-west_ltp",2010,"COUNT","amin",0
"TAXON_COUNT","9-open-west_ltp",2011,"COUNT","amin",0
"TAXON_COUNT","9-open-west_ltp",2012,"COUNT","amin",0
"TAXON_COUNT","9-open-west_ltp",2013,"COUNT","amin",0
"TAXON_COUNT","9-open-west_ltp",2014,"COUNT","amin",0
"TAXON_COUNT","9-open-west_ltp",2015,"COUNT","amin",0
"TAXON_COUNT","2-open-east_ltp",1983,"COUNT","asnu",0
"TAXON_COUNT","2-open-east_ltp",1984,"COUNT","asnu",0
"TAXON_COUNT","2-open-east_ltp",1985,"COUNT","asnu",0
"TAXON_COUNT","2-open-east_ltp",1986,"COUNT","asnu",0
"TAXON_COUNT","2-open-east_ltp",1987,"COUNT","asnu",0
"TAXON_COUNT","2-open-east_ltp",1989,"COUNT","asnu",0
"TAXON_COUNT","2-open-east_ltp",1990,"COUNT","asnu",0
"TAXON_COUNT","2-open-east_ltp",1991,"COUNT","asnu",0
"TAXON_COUNT","2-open-east_ltp",1992,"COUNT","asnu",0
"TAXON_COUNT","2-open-east_ltp",1993,"COUNT","asnu",0
"TAXON_COUNT","2-open-east_ltp",1994,"COUNT","asnu",0
"TAXON_COUNT","2-open-east_ltp",1995,"COUNT","asnu",0
"TAXON_COUNT","2-open-east_ltp",1996,"COUNT","asnu",0
"TAXON_COUNT","2-open-east_ltp",1997,"COUNT","asnu",0
"TAXON_COUNT","2-open-east_ltp",1999,"COUNT","asnu",0
"TAXON_COUNT","2-open-east_ltp",2000,"COUNT","asnu",0
"TAXON_COUNT","2-open-east_ltp",2001,"COUNT","asnu",0
"TAXON_COUNT","2-open-east_ltp",2002,"COUNT","asnu",0
"TAXON_COUNT","2-open-east_ltp",2003,"COUNT","asnu",0
"TAXON_COUNT","2-open-east_ltp",2004,"COUNT","asnu",0
"TAXON_COUNT","2-open-east_ltp",2005,"COUNT","asnu",0
"TAXON_COUNT","2-open-east_ltp",2007,"COUNT","asnu",0
"TAXON_COUNT","2-open-east_ltp",2008,"COUNT","asnu",0
"TAXON_COUNT","2-open-east_ltp",2009,"COUNT","asnu",0
"TAXON_COUNT","2-open-east_ltp",2010,"COUNT","asnu",0
"TAXON_COUNT","2-open-east_ltp",2011,"COUNT","asnu",0
"TAXON_COUNT","2-open-east_ltp",2012,"COUNT","asnu",0
"TAXON_COUNT","2-open-east_ltp",2013,"COUNT","asnu",0
"TAXON_COUNT","2-open-east_ltp",2014,"COUNT","asnu",0
"TAXON_COUNT","2-open-east_ltp",2015,"COUNT","asnu",0
"TAXON_COUNT","2-open-west_ltp",1983,"COUNT","asnu",0
"TAXON_COUNT","2-open-west_ltp",1984,"COUNT","asnu",0
"TAXON_COUNT","2-open-west_ltp",1985,"COUNT","asnu",0
"TAXON_COUNT","2-open-west_ltp",1986,"COUNT","asnu",0
"TAXON_COUNT","2-open-west_ltp",1987,"COUNT","asnu",0
"TAXON_COUNT","2-open-west_ltp",1989,"COUNT","asnu",0
"TAXON_COUNT","2-open-west_ltp",1990,"COUNT","asnu",0
"TAXON_COUNT","2-open-west_ltp",1991,"COUNT","asnu",0
"TAXON_COUNT","2-open-west_ltp",1992,"COUNT","asnu",0
"TAXON_COUNT","2-open-west_ltp",1993,"COUNT","asnu",0
"TAXON_COUNT","2-open-west_ltp",1994,"COUNT","asnu",0
"TAXON_COUNT","2-open-west_ltp",1995,"COUNT","asnu",0
"TAXON_COUNT","2-open-west_ltp",1996,"COUNT","asnu",0
"TAXON_COUNT","2-open-west_ltp",1997,"COUNT","asnu",0
"TAXON_COUNT","2-open-west_ltp",1999,"COUNT","asnu",0
"TAXON_COUNT","2-open-west_ltp",2000,"COUNT","asnu",0
"TAXON_COUNT","2-open-west_ltp",2001,"COUNT","asnu",0
"TAXON_COUNT","2-open-west_ltp",2002,"COUNT","asnu",0
"TAXON_COUNT","2-open-west_ltp",2003,"COUNT","asnu",0
"TAXON_COUNT","2-open-west_ltp",2004,"COUNT","asnu",0
"TAXON_COUNT","2-open-west_ltp",2005,"COUNT","asnu",0
"TAXON_COUNT","2-open-west_ltp",2007,"COUNT","asnu",0
"TAXON_COUNT","2-open-west_ltp",2008,"COUNT","asnu",0
"TAXON_COUNT","2-open-west_ltp",2009,"COUNT","asnu",0
"TAXON_COUNT","2-open-west_ltp",2010,"COUNT","asnu",0
"TAXON_COUNT","2-open-west_ltp",2011,"COUNT","asnu",0
"TAXON_COUNT","2-open-west_ltp",2012,"COUNT","asnu",0
"TAXON_COUNT","2-open-west_ltp",2013,"COUNT","asnu",0
"TAXON_COUNT","2-open-west_ltp",2014,"COUNT","asnu",0
"TAXON_COUNT","2-open-west_ltp",2015,"COUNT","asnu",0
"TAXON_COUNT","4-open-east_ltp",1983,"COUNT","asnu",0
"TAXON_COUNT","4-open-east_ltp",1984,"COUNT","asnu",0
"TAXON_COUNT","4-open-east_ltp",1985,"COUNT","asnu",0
"TAXON_COUNT","4-open-east_ltp",1986,"COUNT","asnu",0
"TAXON_COUNT","4-open-east_ltp",1987,"COUNT","asnu",0
"TAXON_COUNT","4-open-east_ltp",1989,"COUNT","asnu",0
"TAXON_COUNT","4-open-east_ltp",1990,"COUNT","asnu",0
"TAXON_COUNT","4-open-east_ltp",1991,"COUNT","asnu",0
"TAXON_COUNT","4-open-east_ltp",1992,"COUNT","asnu",0
"TAXON_COUNT","4-open-east_ltp",1993,"COUNT","asnu",0
"TAXON_COUNT","4-open-east_ltp",1994,"COUNT","asnu",0
"TAXON_COUNT","4-open-east_ltp",1995,"COUNT","asnu",0
"TAXON_COUNT","4-open-east_ltp",1996,"COUNT","asnu",0
"TAXON_COUNT","4-open-east_ltp",1999,"COUNT","asnu",0
"TAXON_COUNT","4-open-east_ltp",2000,"COUNT","asnu",0
"TAXON_COUNT","4-open-east_ltp",2001,"COUNT","asnu",0
"TAXON_COUNT","4-open-east_ltp",2002,"COUNT","asnu",0
"TAXON_COUNT","4-open-east_ltp",2003,"COUNT","asnu",0
"TAXON_COUNT","4-open-east_ltp",2004,"COUNT","asnu",0
"TAXON_COUNT","4-open-east_ltp",2005,"COUNT","asnu",0
"TAXON_COUNT","4-open-east_ltp",2007,"COUNT","asnu",0
"TAXON_COUNT","4-open-east_ltp",2008,"COUNT","asnu",0
"TAXON_COUNT","4-open-east_ltp",2009,"COUNT","asnu",0
"TAXON_COUNT","4-open-east_ltp",2010,"COUNT","asnu",0
"TAXON_COUNT","4-open-east_ltp",2011,"COUNT","asnu",0
"TAXON_COUNT","4-open-east_ltp",2012,"COUNT","asnu",0
"TAXON_COUNT","4-open-east_ltp",2013,"COUNT","asnu",0
"TAXON_COUNT","4-open-east_ltp",2014,"COUNT","asnu",0
"TAXON_COUNT","4-open-east_ltp",2015,"COUNT","asnu",0
"TAXON_COUNT","4-open-west_ltp",1983,"COUNT","asnu",0
"TAXON_COUNT","4-open-west_ltp",1984,"COUNT","asnu",0
"TAXON_COUNT","4-open-west_ltp",1985,"COUNT","asnu",0
"TAXON_COUNT","4-open-west_ltp",1986,"COUNT","asnu",0
"TAXON_COUNT","4-open-west_ltp",1987,"COUNT","asnu",0
"TAXON_COUNT","4-open-west_ltp",1989,"COUNT","asnu",0
"TAXON_COUNT","4-open-west_ltp",1990,"COUNT","asnu",0
"TAXON_COUNT","4-open-west_ltp",1991,"COUNT","asnu",0
"TAXON_COUNT","4-open-west_ltp",1992,"COUNT","asnu",0
"TAXON_COUNT","4-open-west_ltp",1993,"COUNT","asnu",0
"TAXON_COUNT","4-open-west_ltp",1994,"COUNT","asnu",0
"TAXON_COUNT","4-open-west_ltp",1995,"COUNT","asnu",0
"TAXON_COUNT","4-open-west_ltp",1996,"COUNT","asnu",0
"TAXON_COUNT","4-open-west_ltp",1999,"COUNT","asnu",0
"TAXON_COUNT","4-open-west_ltp",2000,"COUNT","asnu",0
"TAXON_COUNT","4-open-west_ltp",2001,"COUNT","asnu",0
"TAXON_COUNT","4-open-west_ltp",2002,"COUNT","asnu",0
"TAXON_COUNT","4-open-west_ltp",2003,"COUNT","asnu",0
"TAXON_COUNT","4-open-west_ltp",2004,"COUNT","asnu",0
"TAXON_COUNT","4-open-west_ltp",2005,"COUNT","asnu",0
"TAXON_COUNT","4-open-west_ltp",2007,"COUNT","asnu",0
"TAXON_COUNT","4-open-west_ltp",2008,"COUNT","asnu",0
"TAXON_COUNT","4-open-west_ltp",2009,"COUNT","asnu",0
"TAXON_COUNT","4-open-west_ltp",2010,"COUNT","asnu",0
"TAXON_COUNT","4-open-west_ltp",2011,"COUNT","asnu",0
"TAXON_COUNT","4-open-west_ltp",2012,"COUNT","asnu",0
"TAXON_COUNT","4-open-west_ltp",2013,"COUNT","asnu",0
"TAXON_COUNT","4-open-west_ltp",2014,"COUNT","asnu",0
"TAXON_COUNT","4-open-west_ltp",2015,"COUNT","asnu",0
"TAXON_COUNT","6-open-west_ltp",1983,"COUNT","asnu",0
"TAXON_COUNT","6-open-west_ltp",1984,"COUNT","asnu",0
"TAXON_COUNT","6-open-west_ltp",1985,"COUNT","asnu",0
"TAXON_COUNT","6-open-west_ltp",1986,"COUNT","asnu",0
"TAXON_COUNT","6-open-west_ltp",1987,"COUNT","asnu",0
"TAXON_COUNT","6-open-west_ltp",1989,"COUNT","asnu",0
"TAXON_COUNT","6-open-west_ltp",1990,"COUNT","asnu",0
"TAXON_COUNT","6-open-west_ltp",1991,"COUNT","asnu",0
"TAXON_COUNT","6-open-west_ltp",1992,"COUNT","asnu",0
"TAXON_COUNT","6-open-west_ltp",1993,"COUNT","asnu",0
"TAXON_COUNT","6-open-west_ltp",1994,"COUNT","asnu",0
"TAXON_COUNT","6-open-west_ltp",1996,"COUNT","asnu",0
"TAXON_COUNT","6-open-west_ltp",1997,"COUNT","asnu",0
"TAXON_COUNT","6-open-west_ltp",1999,"COUNT","asnu",0
"TAXON_COUNT","6-open-west_ltp",2000,"COUNT","asnu",0
"TAXON_COUNT","6-open-west_ltp",2001,"COUNT","asnu",0
"TAXON_COUNT","6-open-west_ltp",2002,"COUNT","asnu",0
"TAXON_COUNT","6-open-west_ltp",2003,"COUNT","asnu",0
"TAXON_COUNT","6-open-west_ltp",2004,"COUNT","asnu",0
"TAXON_COUNT","6-open-west_ltp",2005,"COUNT","asnu",0
"TAXON_COUNT","6-open-west_ltp",2007,"COUNT","asnu",0
"TAXON_COUNT","6-open-west_ltp",2008,"COUNT","asnu",0
"TAXON_COUNT","6-open-west_ltp",2009,"COUNT","asnu",0
"TAXON_COUNT","6-open-west_ltp",2010,"COUNT","asnu",0
"TAXON_COUNT","6-open-west_ltp",2011,"COUNT","asnu",0
"TAXON_COUNT","6-open-west_ltp",2012,"COUNT","asnu",0
"TAXON_COUNT","6-open-west_ltp",2013,"COUNT","asnu",0
"TAXON_COUNT","6-open-west_ltp",2014,"COUNT","asnu",0
"TAXON_COUNT","6-open-west_ltp",2015,"COUNT","asnu",0
"TAXON_COUNT","9-open-east_ltp",1983,"COUNT","asnu",0
"TAXON_COUNT","9-open-east_ltp",1984,"COUNT","asnu",0
"TAXON_COUNT","9-open-east_ltp",1985,"COUNT","asnu",0
"TAXON_COUNT","9-open-east_ltp",1986,"COUNT","asnu",0
"TAXON_COUNT","9-open-east_ltp",1987,"COUNT","asnu",0
"TAXON_COUNT","9-open-east_ltp",1989,"COUNT","asnu",0
"TAXON_COUNT","9-open-east_ltp",1990,"COUNT","asnu",0
"TAXON_COUNT","9-open-east_ltp",1991,"COUNT","asnu",0
"TAXON_COUNT","9-open-east_ltp",1992,"COUNT","asnu",0
"TAXON_COUNT","9-open-east_ltp",1993,"COUNT","asnu",0
"TAXON_COUNT","9-open-east_ltp",1994,"COUNT","asnu",0
"TAXON_COUNT","9-open-east_ltp",1995,"COUNT","asnu",0
"TAXON_COUNT","9-open-east_ltp",1996,"COUNT","asnu",0
"TAXON_COUNT","9-open-east_ltp",1997,"COUNT","asnu",0
"TAXON_COUNT","9-open-east_ltp",1999,"COUNT","asnu",0
"TAXON_COUNT","9-open-east_ltp",2000,"COUNT","asnu",0
"TAXON_COUNT","9-open-east_ltp",2001,"COUNT","asnu",0
"TAXON_COUNT","9-open-east_ltp",2002,"COUNT","asnu",0
"TAXON_COUNT","9-open-east_ltp",2003,"COUNT","asnu",0
"TAXON_COUNT","9-open-east_ltp",2004,"COUNT","asnu",0
"TAXON_COUNT","9-open-east_ltp",2005,"COUNT","asnu",0
"TAXON_COUNT","9-open-east_ltp",2007,"COUNT","asnu",0
"TAXON_COUNT","9-open-east_ltp",2008,"COUNT","asnu",0
"TAXON_COUNT","9-open-east_ltp",2009,"COUNT","asnu",0
"TAXON_COUNT","9-open-east_ltp",2010,"COUNT","asnu",0
"TAXON_COUNT","9-open-east_ltp",2011,"COUNT","asnu",0
"TAXON_COUNT","9-open-east_ltp",2012,"COUNT","asnu",0
"TAXON_COUNT","9-open-east_ltp",2013,"COUNT","asnu",0
"TAXON_COUNT","9-open-east_ltp",2014,"COUNT","asnu",0
"TAXON_COUNT","9-open-east_ltp",2015,"COUNT","asnu",0
"TAXON_COUNT","9-open-west_ltp",1983,"COUNT","asnu",0
"TAXON_COUNT","9-open-west_ltp",1984,"COUNT","asnu",0
"TAXON_COUNT","9-open-west_ltp",1985,"COUNT","asnu",0
"TAXON_COUNT","9-open-west_ltp",1986,"COUNT","asnu",0
"TAXON_COUNT","9-open-west_ltp",1987,"COUNT","asnu",0
"TAXON_COUNT","9-open-west_ltp",1989,"COUNT","asnu",0
"TAXON_COUNT","9-open-west_ltp",1990,"COUNT","asnu",0
