dataset_file_name,dataset_google_id,start_year,end_year,n_years_observed,study_duration,organism_count_type,variability_type,standardization_method,metric,metric_value,messages
L3-knz-fish-compagnoni.csv,1HNv4FKhRyfLvxk9ceWDFmSHjzkQITIpP,1999,2016,18,17,COUNT (summer + fall),com,h,alpha_var_rate,NaN,NA
L3-knz-fish-compagnoni.csv,1HNv4FKhRyfLvxk9ceWDFmSHjzkQITIpP,1999,2016,18,17,COUNT (summer + fall),com,hT,gamma_var,0.006797893899116743,NA
L3-knz-fish-compagnoni.csv,1HNv4FKhRyfLvxk9ceWDFmSHjzkQITIpP,1999,2016,18,17,COUNT (summer + fall),com,hT,alpha_var,0.014571964425111454,NA
L3-knz-fish-compagnoni.csv,1HNv4FKhRyfLvxk9ceWDFmSHjzkQITIpP,1999,2016,18,17,COUNT (summer + fall),com,hT,phi_var,0.4665049749505375,NA
L3-knz-fish-compagnoni.csv,1HNv4FKhRyfLvxk9ceWDFmSHjzkQITIpP,1999,2016,18,17,COUNT (summer + fall),com,hT,gamma_var_rate,3.998761117127496e-4,NA
L3-knz-fish-compagnoni.csv,1HNv4FKhRyfLvxk9ceWDFmSHjzkQITIpP,1999,2016,18,17,COUNT (summer + fall),com,hT,alpha_var_rate,8.571743779477326e-4,NA
L3-sbc-fish-castorani.csv,0BxUZSA1Gn1HZeEtNSEtJRDQxa2M,2001,2018,18,17,g dry per m2,divpart_time_series,q_order_0,alpha_div_mean,12.135802469135802,NA
L3-sbc-fish-castorani.csv,0BxUZSA1Gn1HZeEtNSEtJRDQxa2M,2001,2018,18,17,g dry per m2,divpart_time_series,q_order_0,alpha_div_cv,0.19203903878985232,NA
L3-sbc-fish-castorani.csv,0BxUZSA1Gn1HZeEtNSEtJRDQxa2M,2001,2018,18,17,g dry per m2,divpart_time_series,q_order_0,beta_div_mean,2.944590938046286,NA
L3-sbc-fish-castorani.csv,0BxUZSA1Gn1HZeEtNSEtJRDQxa2M,2001,2018,18,17,g dry per m2,divpart_time_series,q_order_0,beta_div_cv,0.14947092223303235,NA
L3-sbc-fish-castorani.csv,0BxUZSA1Gn1HZeEtNSEtJRDQxa2M,2001,2018,18,17,g dry per m2,divpart_time_series,q_order_0,gamma_div_mean,35.111111111111114,NA
L3-sbc-fish-castorani.csv,0BxUZSA1Gn1HZeEtNSEtJRDQxa2M,2001,2018,18,17,g dry per m2,divpart_time_series,q_order_0,gamma_div_cv,0.14118990105489634,NA
L3-sbc-fish-castorani.csv,0BxUZSA1Gn1HZeEtNSEtJRDQxa2M,2001,2018,18,17,g dry per m2,agg,NA,gamma_var,0.23395712489107276,NA
L3-sbc-fish-castorani.csv,0BxUZSA1Gn1HZeEtNSEtJRDQxa2M,2001,2018,18,17,g dry per m2,agg,NA,alpha_var,1.3027459021124743,NA
L3-sbc-fish-castorani.csv,0BxUZSA1Gn1HZeEtNSEtJRDQxa2M,2001,2018,18,17,g dry per m2,agg,NA,phi_var,0.17958768821433127,NA
L3-sbc-fish-castorani.csv,0BxUZSA1Gn1HZeEtNSEtJRDQxa2M,2001,2018,18,17,g dry per m2,agg,NA,gamma_var_rate,0.013762183817121926,NA
L3-sbc-fish-castorani.csv,0BxUZSA1Gn1HZeEtNSEtJRDQxa2M,2001,2018,18,17,g dry per m2,agg,NA,alpha_var_rate,0.07663211188896908,NA
L3-sbc-fish-castorani.csv,0BxUZSA1Gn1HZeEtNSEtJRDQxa2M,2001,2018,18,17,g dry per m2,com,h,gamma_var,0.35746675015797363,NA
L3-sbc-fish-castorani.csv,0BxUZSA1Gn1HZeEtNSEtJRDQxa2M,2001,2018,18,17,g dry per m2,com,h,alpha_var,0.6156254638215696,NA
L3-sbc-fish-castorani.csv,0BxUZSA1Gn1HZeEtNSEtJRDQxa2M,2001,2018,18,17,g dry per m2,com,h,phi_var,0.5806562125272654,NA
L3-sbc-fish-castorani.csv,0BxUZSA1Gn1HZeEtNSEtJRDQxa2M,2001,2018,18,17,g dry per m2,com,h,gamma_var_rate,0.021027455891645508,NA
L3-sbc-fish-castorani.csv,0BxUZSA1Gn1HZeEtNSEtJRDQxa2M,2001,2018,18,17,g dry per m2,com,h,alpha_var_rate,0.03621326257773939,NA
L3-sbc-fish-castorani.csv,0BxUZSA1Gn1HZeEtNSEtJRDQxa2M,2001,2018,18,17,g dry per m2,com,hT,gamma_var,0.022479574788802557,NA
L3-sbc-fish-castorani.csv,0BxUZSA1Gn1HZeEtNSEtJRDQxa2M,2001,2018,18,17,g dry per m2,com,hT,alpha_var,0.035271972311805365,NA
L3-sbc-fish-castorani.csv,0BxUZSA1Gn1HZeEtNSEtJRDQxa2M,2001,2018,18,17,g dry per m2,com,hT,phi_var,0.637321173595919,NA
L3-sbc-fish-castorani.csv,0BxUZSA1Gn1HZeEtNSEtJRDQxa2M,2001,2018,18,17,g dry per m2,com,hT,gamma_var_rate,0.0013223279287530917,NA
L3-sbc-fish-castorani.csv,0BxUZSA1Gn1HZeEtNSEtJRDQxa2M,2001,2018,18,17,g dry per m2,com,hT,alpha_var_rate,0.0020748219006944332,NA
L3-sbc-mobileInverts-castorani.csv,0BxUZSA1Gn1HZWVZsdFdrRmhpTm8,2001,2018,18,17,g dry per m2,divpart_time_series,q_order_0,alpha_div_mean,12.697530864197532,NA
L3-sbc-mobileInverts-castorani.csv,0BxUZSA1Gn1HZWVZsdFdrRmhpTm8,2001,2018,18,17,g dry per m2,divpart_time_series,q_order_0,alpha_div_cv,0.08625169741859808,NA
L3-sbc-mobileInverts-castorani.csv,0BxUZSA1Gn1HZWVZsdFdrRmhpTm8,2001,2018,18,17,g dry per m2,divpart_time_series,q_order_0,beta_div_mean,2.2247039979495065,NA
L3-sbc-mobileInverts-castorani.csv,0BxUZSA1Gn1HZWVZsdFdrRmhpTm8,2001,2018,18,17,g dry per m2,divpart_time_series,q_order_0,beta_div_cv,0.08492003000452145,NA
L3-sbc-mobileInverts-castorani.csv,0BxUZSA1Gn1HZWVZsdFdrRmhpTm8,2001,2018,18,17,g dry per m2,divpart_time_series,q_order_0,gamma_div_mean,28.11111111111111,NA
L3-sbc-mobileInverts-castorani.csv,0BxUZSA1Gn1HZWVZsdFdrRmhpTm8,2001,2018,18,17,g dry per m2,divpart_time_series,q_order_0,gamma_div_cv,0.06670638576706012,NA
L3-sbc-mobileInverts-castorani.csv,0BxUZSA1Gn1HZWVZsdFdrRmhpTm8,2001,2018,18,17,g dry per m2,agg,NA,gamma_var,0.19859644689335193,NA
L3-sbc-mobileInverts-castorani.csv,0BxUZSA1Gn1HZWVZsdFdrRmhpTm8,2001,2018,18,17,g dry per m2,agg,NA,alpha_var,0.3788353426830947,NA
L3-sbc-mobileInverts-castorani.csv,0BxUZSA1Gn1HZWVZsdFdrRmhpTm8,2001,2018,18,17,g dry per m2,agg,NA,phi_var,0.5242289314581793,NA
L3-sbc-mobileInverts-castorani.csv,0BxUZSA1Gn1HZWVZsdFdrRmhpTm8,2001,2018,18,17,g dry per m2,agg,NA,gamma_var_rate,0.011682143934903055,NA
L3-sbc-mobileInverts-castorani.csv,0BxUZSA1Gn1HZWVZsdFdrRmhpTm8,2001,2018,18,17,g dry per m2,agg,NA,alpha_var_rate,0.022284431922534983,NA
L3-sbc-mobileInverts-castorani.csv,0BxUZSA1Gn1HZWVZsdFdrRmhpTm8,2001,2018,18,17,g dry per m2,com,h,gamma_var,0.10189113673270868,NA
L3-sbc-mobileInverts-castorani.csv,0BxUZSA1Gn1HZWVZsdFdrRmhpTm8,2001,2018,18,17,g dry per m2,com,h,alpha_var,0.3382936236263968,NA
L3-sbc-mobileInverts-castorani.csv,0BxUZSA1Gn1HZWVZsdFdrRmhpTm8,2001,2018,18,17,g dry per m2,com,h,phi_var,0.30119141957353224,NA
L3-sbc-mobileInverts-castorani.csv,0BxUZSA1Gn1HZWVZsdFdrRmhpTm8,2001,2018,18,17,g dry per m2,com,h,gamma_var_rate,0.005993596278394628,NA
L3-sbc-mobileInverts-castorani.csv,0BxUZSA1Gn1HZWVZsdFdrRmhpTm8,2001,2018,18,17,g dry per m2,com,h,alpha_var_rate,0.01989962491919981,NA
L3-sbc-mobileInverts-castorani.csv,0BxUZSA1Gn1HZWVZsdFdrRmhpTm8,2001,2018,18,17,g dry per m2,com,hT,gamma_var,0.007642553898995696,NA
L3-sbc-mobileInverts-castorani.csv,0BxUZSA1Gn1HZWVZsdFdrRmhpTm8,2001,2018,18,17,g dry per m2,com,hT,alpha_var,0.013609089431296911,NA
L3-sbc-mobileInverts-castorani.csv,0BxUZSA1Gn1HZWVZsdFdrRmhpTm8,2001,2018,18,17,g dry per m2,com,hT,phi_var,0.5615771677875866,NA
L3-sbc-mobileInverts-castorani.csv,0BxUZSA1Gn1HZWVZsdFdrRmhpTm8,2001,2018,18,17,g dry per m2,com,hT,gamma_var_rate,4.495619940585704e-4,NA
